timestamp,x,y,magnetic_field,source,line_id
1777111900.3,-2.6078256,8.1451896,32552.28255,airborne,A (16)
1777111900.4,-2.60783463,8.14519857,32552.1906,airborne,A (16)
1777111900.5,-2.60784365,8.14520754,32552.28965,airborne,A (16)
1777111900.6,-2.60785268,8.14521651,32552.3498,airborne,A (16)
1777111900.7,-2.60786171,8.14522548,32552.3712,airborne,A (16)
1777111900.8,-2.60787074,8.14523445,32552.42115,airborne,A (16)
1777111900.9,-2.60787977,8.14524342,32552.61035,airborne,A (16)
1777111901.0,-2.60788879,8.1452524,32552.6813,airborne,A (16)
1777111901.1,-2.60789772,8.1452614,32552.72215,airborne,A (16)
1777111901.2,-2.60790662,8.1452704,32552.8761,airborne,A (16)
1777111901.3,-2.60791554,8.1452794,32553.02095,airborne,A (16)
1777111901.4,-2.60792445,8.14528841,32553.02415,airborne,A (16)
1777111901.5,-2.60793337,8.14529741,32553.12065,airborne,A (16)
1777111901.6,-2.60794228,8.14530641,32553.21195,airborne,A (16)
1777111901.7,-2.6079512,8.14531541,32553.1939,airborne,A (16)
1777111901.8,-2.60796011,8.14532442,32553.2615,airborne,A (16)
1777111901.9,-2.60796903,8.14533344,32553.3845,airborne,A (16)
1777111902.0,-2.60797794,8.1453424,32553.42795,airborne,A (16)
1777111902.1,-2.60798682,8.1453511,32553.58925,airborne,A (16)
1777111902.2,-2.60799569,8.14535974,32553.55225,airborne,A (16)
1777111902.3,-2.60800457,8.14536839,32553.57445,airborne,A (16)
1777111902.4,-2.60801344,8.14537705,32553.787,airborne,A (16)
1777111902.5,-2.60802232,8.14538571,32553.84205,airborne,A (16)
1777111902.6,-2.6080312,8.14539436,32553.792,airborne,A (16)
1777111902.7,-2.60804007,8.14540302,32553.89815,airborne,A (16)
1777111902.8,-2.60804895,8.14541168,32553.99395,airborne,A (16)
1777111902.9,-2.60805786,8.14542036,32553.9524,airborne,A (16)
1777111903.0,-2.60806667,8.14542896,32554.06295,airborne,A (16)
1777111903.1,-2.60807514,8.14543726,32554.1989,airborne,A (16)
1777111903.2,-2.60808351,8.14544548,32554.2894,airborne,A (16)
1777111903.3,-2.60809192,8.14545372,32554.55905,airborne,A (16)
1777111903.4,-2.60810032,8.14546197,32554.70205,airborne,A (16)
1777111903.5,-2.60810873,8.14547021,32554.95205,airborne,A (16)
1777111903.6,-2.60811713,8.14547846,32555.31835,airborne,A (16)
1777111903.7,-2.60812554,8.1454867,32555.59605,airborne,A (16)
1777111903.8,-2.60813395,8.14549495,32555.9235,airborne,A (16)
1777111903.9,-2.60814245,8.1455033,32556.21335,airborne,A (16)
1777111904.0,-2.60815066,8.14551132,32556.55535,airborne,A (16)
1777111904.1,-2.60815785,8.14551822,32556.8244,airborne,A (16)
1777111904.2,-2.60816474,8.14552479,32557.0079,airborne,A (16)
1777111904.3,-2.60817172,8.14553147,32557.2832,airborne,A (16)
1777111904.4,-2.60817871,8.14553815,32557.50605,airborne,A (16)
1777111904.5,-2.6081857,8.14554482,32557.7468,airborne,A (16)
1777111904.6,-2.60819269,8.1455515,32557.8965,airborne,A (16)
1777111904.7,-2.60819968,8.14555818,32558.0103,airborne,A (16)
1777111904.8,-2.60820667,8.14556486,32558.10345,airborne,A (16)
1777111904.9,-2.6082138,8.14557168,32558.1541,airborne,A (16)
1777111905.0,-2.60822051,8.14557808,32558.28445,airborne,A (16)
1777111905.1,-2.60822579,8.14558305,32558.44565,airborne,A (16)
1777111905.2,-2.60823066,8.14558761,32558.5265,airborne,A (16)
1777111905.3,-2.60823566,8.14559231,32558.677,airborne,A (16)
1777111905.4,-2.60824066,8.145597,32558.6954,airborne,A (16)
1777111905.5,-2.60824567,8.1456017,32558.79525,airborne,A (16)
1777111905.6,-2.60825067,8.14560639,32558.73545,airborne,A (16)
1777111905.7,-2.60825567,8.14561109,32558.5711,airborne,A (16)
1777111905.8,-2.60826068,8.14561579,32558.49335,airborne,A (16)
1777111905.9,-2.60826578,8.14562057,32558.3915,airborne,A (16)
1777111906.0,-2.60827059,8.14562509,32558.3792,airborne,A (16)
1777111906.1,-2.60827442,8.14562877,32558.3912,airborne,A (16)
1777111906.2,-2.60827796,8.1456322,32558.21235,airborne,A (16)
1777111906.3,-2.6082816,8.14563571,32558.1684,airborne,A (16)
1777111906.4,-2.60828524,8.14563922,32558.2162,airborne,A (16)
1777111906.5,-2.60828888,8.14564273,32558.17985,airborne,A (16)
1777111906.6,-2.60829252,8.14564625,32558.1565,airborne,A (16)
1777111906.7,-2.60829616,8.14564976,32558.1019,airborne,A (16)
1777111906.8,-2.60829979,8.14565327,32558.16975,airborne,A (16)
1777111906.9,-2.60830351,8.14565685,32558.39655,airborne,A (16)
1777111907.0,-2.60830699,8.14566021,32558.44795,airborne,A (16)
1777111907.1,-2.60830965,8.1456628,32558.43845,airborne,A (16)
1777111907.2,-2.60831207,8.14566516,32558.35815,airborne,A (16)
1777111907.3,-2.60831457,8.14566759,32558.12565,airborne,A (16)
1777111907.4,-2.60831707,8.14567003,32557.8719,airborne,A (16)
1777111907.5,-2.60831957,8.14567246,32557.43845,airborne,A (16)
1777111907.6,-2.60832207,8.14567489,32557.00885,airborne,A (16)
1777111907.7,-2.60832457,8.14567733,32556.6182,airborne,A (16)
1777111907.8,-2.60832707,8.14567976,32556.21495,airborne,A (16)
1777111907.9,-2.60832963,8.14568217,32555.7889,airborne,A (16)
1777111908.0,-2.60833201,8.14568466,32555.25105,airborne,A (16)
1777111908.1,-2.60833387,8.14568729,32554.7143,airborne,A (16)
1777111908.2,-2.60833554,8.14569001,32554.3379,airborne,A (16)
1777111908.3,-2.60833728,8.1456927,32554.08125,airborne,A (16)
1777111908.4,-2.60833902,8.1456954,32553.9671,airborne,A (16)
1777111908.5,-2.60834077,8.14569811,32554.04195,airborne,A (16)
1777111908.6,-2.60834252,8.14570082,32554.1003,airborne,A (16)
1777111908.7,-2.60834428,8.14570354,32554.2562,airborne,A (16)
1777111908.8,-2.60834604,8.14570626,32554.3607,airborne,A (16)
1777111908.9,-2.60834802,8.14570893,32554.5353,airborne,A (16)
1777111909.0,-2.60834933,8.14571177,32554.9669,airborne,A (16)
1777111909.1,-2.60834865,8.14571504,32555.522,airborne,A (16)
1777111909.2,-2.60834731,8.14571853,32556.26425,airborne,A (16)
1777111909.3,-2.6083462,8.14572201,32557.13905,airborne,A (16)
1777111909.4,-2.6083451,8.14572554,32558.28205,airborne,A (16)
1777111909.5,-2.608344,8.14572912,32559.82285,airborne,A (16)
1777111909.6,-2.60834289,8.14573274,32561.40245,airborne,A (16)
1777111909.7,-2.60834177,8.14573642,32562.6351,airborne,A (16)
1777111909.8,-2.60834064,8.14574014,32562.7842,airborne,A (16)
1777111909.9,-2.6083397,8.14574409,32561.6927,airborne,A (16)
1777111910.0,-2.60833808,8.14574754,32560.17065,airborne,A (16)
1777111910.1,-2.60833422,8.14574912,32559.32385,airborne,A (16)
1777111910.2,-2.60832968,8.14575019,32559.6033,airborne,A (16)
1777111910.3,-2.60832533,8.14575146,32560.7384,airborne,A (16)
1777111910.4,-2.60832094,8.14575276,32561.4753,airborne,A (16)
1777111910.5,-2.60831652,8.14575408,32561.26005,airborne,A (16)
1777111910.6,-2.60831207,8.14575542,32560.66655,airborne,A (16)
1777111910.7,-2.60830757,8.14575677,32559.80535,airborne,A (16)
1777111910.8,-2.60830303,8.14575813,32559.27155,airborne,A (16)
1777111910.9,-2.60829846,8.14575964,32559.0301,airborne,A (16)
1777111911.0,-2.60829384,8.14576072,32558.8328,airborne,A (16)
1777111911.1,-2.60828916,8.14576001,32558.6839,airborne,A (16)
1777111911.2,-2.60828446,8.14575888,32558.60615,airborne,A (16)
1777111911.3,-2.60827976,8.14575788,32558.509,airborne,A (16)
1777111911.4,-2.60827506,8.14575689,32558.1359,airborne,A (16)
1777111911.5,-2.60827036,8.14575589,32557.6434,airborne,A (16)
1777111911.6,-2.60826565,8.14575489,32557.2271,airborne,A (16)
1777111911.7,-2.60826094,8.1457539,32556.73185,airborne,A (16)
1777111911.8,-2.60825622,8.1457529,32556.2895,airborne,A (16)
1777111911.9,-2.60825157,8.14575183,32555.911,airborne,A (16)
1777111912.0,-2.60824672,8.14575097,32555.5946,airborne,A (16)
1777111912.1,-2.60824136,8.14575049,32555.4246,airborne,A (16)
1777111912.2,-2.60823581,8.14575021,32555.2794,airborne,A (16)
1777111912.3,-2.60823032,8.14574986,32555.26615,airborne,A (16)
1777111912.4,-2.60822482,8.14574951,32555.2863,airborne,A (16)
1777111912.5,-2.60821931,8.14574916,32555.35985,airborne,A (16)
1777111912.6,-2.6082138,8.14574881,32555.52975,airborne,A (16)
1777111912.7,-2.60820827,8.14574845,32555.7674,airborne,A (16)
1777111912.8,-2.60820275,8.1457481,32556.00405,airborne,A (16)
1777111912.9,-2.60819731,8.14574772,32556.25135,airborne,A (16)
1777111913.0,-2.60819156,8.14574743,32556.57135,airborne,A (16)
1777111913.1,-2.60818476,8.14574763,32556.92,airborne,A (16)
1777111913.2,-2.60817764,8.14574793,32557.26455,airborne,A (16)
1777111913.3,-2.60817062,8.1457482,32557.4593,airborne,A (16)
1777111913.4,-2.60816361,8.14574846,32557.77205,airborne,A (16)
1777111913.5,-2.60815659,8.14574873,32558.02345,airborne,A (16)
1777111913.6,-2.60814958,8.145749,32558.14435,airborne,A (16)
1777111913.7,-2.60814256,8.14574927,32558.2697,airborne,A (16)
1777111913.8,-2.60813555,8.14574953,32558.37945,airborne,A (16)
1777111913.9,-2.60812864,8.14574983,32558.3633,airborne,A (16)
1777111914.0,-2.60812141,8.14575004,32558.31395,airborne,A (16)
1777111914.1,-2.60811306,8.14574994,32558.28725,airborne,A (16)
1777111914.2,-2.60810438,8.14574975,32558.29035,airborne,A (16)
1777111914.3,-2.60809582,8.1457496,32557.997,airborne,A (16)
1777111914.4,-2.60808725,8.14574944,32557.85705,airborne,A (16)
1777111914.5,-2.60807868,8.14574928,32557.82645,airborne,A (16)
1777111914.6,-2.60807012,8.14574912,32557.544,airborne,A (16)
1777111914.7,-2.60806155,8.14574897,32557.2466,airborne,A (16)
1777111914.8,-2.60805298,8.14574881,32556.88955,airborne,A (16)
1777111914.9,-2.60804452,8.14574863,32556.5708,airborne,A (16)
1777111915.0,-2.60803574,8.14574852,32556.2931,airborne,A (16)
1777111915.1,-2.60802585,8.1457486,32555.97125,airborne,A (16)
1777111915.2,-2.60801565,8.14574876,32555.85255,airborne,A (16)
1777111915.3,-2.60800555,8.1457489,32555.68895,airborne,A (16)
1777111915.4,-2.60799545,8.14574904,32555.44575,airborne,A (16)
1777111915.5,-2.60798535,8.14574917,32555.41315,airborne,A (16)
1777111915.6,-2.60797525,8.14574931,32555.5494,airborne,A (16)
1777111915.7,-2.60796515,8.14574944,32555.4672,airborne,A (16)
1777111915.8,-2.60795505,8.14574958,32555.64865,airborne,A (16)
1777111915.9,-2.60794477,8.14574972,32555.9028,airborne,A (16)
1777111916.0,-2.60793503,8.14574985,32556.21715,airborne,A (16)
1777111916.1,-2.60792712,8.14574996,32556.44115,airborne,A (16)
1777111916.2,-2.60791975,8.14575005,32556.6477,airborne,A (16)
1777111916.3,-2.6079122,8.14575015,32556.90415,airborne,A (16)
1777111916.4,-2.60790465,8.14575025,32557.05765,airborne,A (16)
1777111916.5,-2.6078971,8.14575035,32557.26885,airborne,A (16)
1777111916.6,-2.60788955,8.14575045,32557.5373,airborne,A (16)
1777111916.7,-2.607882,8.14575055,32557.69685,airborne,A (16)
1777111916.8,-2.60787445,8.14575065,32557.87335,airborne,A (16)
1777111916.9,-2.60786668,8.1457508,32557.96305,airborne,A (16)
1777111917.0,-2.60785957,8.14575079,32558.02825,airborne,A (16)
1777111917.1,-2.60785473,8.14575033,32558.0393,airborne,A (16)
1777111917.2,-2.60785054,8.1457497,32558.16655,airborne,A (16)
1777111917.3,-2.60784613,8.14574913,32558.21235,airborne,A (16)
1777111917.4,-2.60784172,8.14574856,32558.0148,airborne,A (16)
1777111917.5,-2.60783731,8.14574798,32557.732,airborne,A (16)
1777111917.6,-2.60783289,8.14574741,32557.3528,airborne,A (16)
1777111917.7,-2.60782848,8.14574684,32557.0605,airborne,A (16)
1777111917.8,-2.60782405,8.14574626,32556.962,airborne,A (16)
1777111917.9,-2.60781985,8.1457458,32556.92405,airborne,A (16)
1777111918.0,-2.60781498,8.14574499,32556.87615,airborne,A (16)
1777111918.1,-2.6078079,8.1457429,32556.8758,airborne,A (16)
1777111918.2,-2.60780016,8.14574046,32556.9136,airborne,A (16)
1777111918.3,-2.60779263,8.14573813,32556.86895,airborne,A (16)
1777111918.4,-2.60778511,8.1457358,32556.7416,airborne,A (16)
1777111918.5,-2.60777759,8.14573347,32556.67925,airborne,A (16)
1777111918.6,-2.60777006,8.14573115,32556.5716,airborne,A (16)
1777111918.7,-2.60776254,8.14572882,32556.42415,airborne,A (16)
1777111918.8,-2.60775501,8.14572649,32556.231,airborne,A (16)
1777111918.9,-2.60774755,8.14572433,32556.1221,airborne,A (16)
1777111919.0,-2.60773991,8.14572166,32556.04155,airborne,A (16)
1777111919.1,-2.60773165,8.14571737,32555.9615,airborne,A (16)
1777111919.2,-2.60772321,8.14571258,32555.9248,airborne,A (16)
1777111919.3,-2.60771483,8.14570794,32556.11335,airborne,A (16)
1777111919.4,-2.60770645,8.14570331,32556.31315,airborne,A (16)
1777111919.5,-2.60769806,8.14569868,32556.48325,airborne,A (16)
1777111919.6,-2.60768967,8.14569404,32556.72495,airborne,A (16)
1777111919.7,-2.60768127,8.1456894,32556.94565,airborne,A (16)
1777111919.8,-2.60767287,8.14568476,32557.14925,airborne,A (16)
1777111919.9,-2.60766418,8.14568012,32557.2518,airborne,A (16)
1777111920.0,-2.60765637,8.14567548,32557.3758,airborne,A (16)
1777111920.1,-2.60765155,8.14567089,32557.5325,airborne,A (16)
1777111920.2,-2.60764762,8.14566629,32557.5802,airborne,A (16)
1777111920.3,-2.60764339,8.1456617,32557.66535,airborne,A (16)
1777111920.4,-2.60763915,8.14565709,32557.70365,airborne,A (16)
1777111920.5,-2.6076349,8.14565248,32557.66665,airborne,A (16)
1777111920.6,-2.60763065,8.14564786,32557.6684,airborne,A (16)
1777111920.7,-2.60762639,8.14564323,32557.7347,airborne,A (16)
1777111920.8,-2.60762212,8.1456386,32557.75955,airborne,A (16)
1777111920.9,-2.60761782,8.14563394,32557.85075,airborne,A (16)
1777111921.0,-2.60761361,8.14562932,32557.87605,airborne,A (16)
1777111921.1,-2.60761003,8.14562469,32557.7943,airborne,A (16)
1777111921.2,-2.60760655,8.14562011,32557.72675,airborne,A (16)
1777111921.3,-2.60760304,8.1456155,32557.73715,airborne,A (16)
1777111921.4,-2.60759952,8.1456109,32557.8308,airborne,A (16)
1777111921.5,-2.60759601,8.14560629,32557.8131,airborne,A (16)
1777111921.6,-2.60759249,8.14560168,32557.7778,airborne,A (16)
1777111921.7,-2.60758897,8.14559707,32557.74405,airborne,A (16)
1777111921.8,-2.60758545,8.14559246,32557.5233,airborne,A (16)
1777111921.9,-2.60758209,8.14558794,32557.29665,airborne,A (16)
1777111922.0,-2.60757823,8.14558313,32557.2655,airborne,A (16)
1777111922.1,-2.60757264,8.14557739,32557.20695,airborne,A (16)
1777111922.2,-2.60756655,8.14557135,32556.94345,airborne,A (16)
1777111922.3,-2.60756062,8.14556542,32556.7826,airborne,A (16)
1777111922.4,-2.60755469,8.14555948,32556.66965,airborne,A (16)
1777111922.5,-2.60754876,8.14555354,32556.59505,airborne,A (16)
1777111922.6,-2.60754283,8.1455476,32556.70275,airborne,A (16)
1777111922.7,-2.60753691,8.14554166,32556.71885,airborne,A (16)
1777111922.8,-2.60753098,8.14553573,32556.67925,airborne,A (16)
1777111922.9,-2.60752509,8.14552982,32556.7306,airborne,A (16)
1777111923.0,-2.60751907,8.14552381,32556.83555,airborne,A (16)
1777111923.1,-2.60751256,8.1455175,32556.878,airborne,A (16)
1777111923.2,-2.60750592,8.14551108,32556.9309,airborne,A (16)
1777111923.3,-2.60749932,8.1455047,32557.00075,airborne,A (16)
1777111923.4,-2.60749272,8.14549832,32557.2152,airborne,A (16)
1777111923.5,-2.60748612,8.14549194,32557.26995,airborne,A (16)
1777111923.6,-2.60747952,8.14548555,32557.21525,airborne,A (16)
1777111923.7,-2.60747292,8.14547917,32557.2197,airborne,A (16)
1777111923.8,-2.60746632,8.14547279,32557.2086,airborne,A (16)
1777111923.9,-2.6074598,8.14546641,32557.1691,airborne,A (16)
1777111924.0,-2.60745303,8.14546002,32557.08945,airborne,A (16)
1777111924.1,-2.6074454,8.14545359,32557.07815,airborne,A (16)
1777111924.2,-2.60743752,8.14544715,32557.0843,airborne,A (16)
1777111924.3,-2.60742972,8.14544071,32556.9605,airborne,A (16)
1777111924.4,-2.60742192,8.14543428,32556.75475,airborne,A (16)
1777111924.5,-2.60741412,8.14542784,32556.5555,airborne,A (16)
1777111924.6,-2.60740632,8.1454214,32556.43265,airborne,A (16)
1777111924.7,-2.60739852,8.14541496,32556.2954,airborne,A (16)
1777111924.8,-2.60739072,8.14540853,32556.0182,airborne,A (16)
1777111924.9,-2.60738293,8.14540216,32555.81815,airborne,A (16)
1777111925.0,-2.60737509,8.14539557,32555.7184,airborne,A (16)
1777111925.1,-2.60736701,8.1453883,32555.60375,airborne,A (16)
1777111925.2,-2.60735888,8.1453808,32555.48015,airborne,A (16)
1777111925.3,-2.60735076,8.14537337,32555.5324,airborne,A (16)
1777111925.4,-2.60734264,8.14536595,32555.4689,airborne,A (16)
1777111925.5,-2.60733452,8.14535852,32555.54525,airborne,A (16)
1777111925.6,-2.6073264,8.1453511,32555.57425,airborne,A (16)
1777111925.7,-2.60731827,8.14534367,32555.55245,airborne,A (16)
1777111925.8,-2.60731015,8.14533625,32555.67875,airborne,A (16)
1777111925.9,-2.60730202,8.14532884,32555.8562,airborne,A (16)
1777111926.0,-2.60729392,8.14532137,32555.92795,airborne,A (16)
1777111926.1,-2.60728597,8.14531363,32555.98205,airborne,A (16)
1777111926.2,-2.60727805,8.14530582,32556.03535,airborne,A (16)
1777111926.3,-2.60727012,8.14529803,32556.04375,airborne,A (16)
1777111926.4,-2.60726219,8.14529025,32556.1683,airborne,A (16)
1777111926.5,-2.60725426,8.14528246,32556.20705,airborne,A (16)
1777111926.6,-2.60724633,8.14527468,32556.03455,airborne,A (16)
1777111926.7,-2.60723839,8.14526689,32556.09345,airborne,A (16)
1777111926.8,-2.60723046,8.14525911,32556.16665,airborne,A (16)
1777111926.9,-2.60722257,8.14525133,32556.078,airborne,A (16)
1777111927.0,-2.60721457,8.14524352,32555.8587,airborne,A (16)
1777111927.1,-2.60720618,8.14523557,32555.77475,airborne,A (16)
1777111927.2,-2.60719769,8.14522758,32555.7132,airborne,A (16)
1777111927.3,-2.60718923,8.14521961,32555.581,airborne,A (16)
1777111927.4,-2.60718077,8.14521163,32555.5758,airborne,A (16)
1777111927.5,-2.60717231,8.14520366,32555.41975,airborne,A (16)
1777111927.6,-2.60716385,8.14519568,32555.3848,airborne,A (16)
1777111927.7,-2.60715539,8.14518771,32555.2992,airborne,A (16)
1777111927.8,-2.60714693,8.14517973,32555.16015,airborne,A (16)
1777111927.9,-2.60713846,8.14517179,32555.1661,airborne,A (16)
1777111928.0,-2.60713002,8.14516375,32555.1797,airborne,A (16)
1777111928.1,-2.60712162,8.14515545,32555.0025,airborne,A (16)
1777111928.2,-2.60711325,8.14514705,32554.93995,airborne,A (16)
1777111928.3,-2.60710486,8.14513869,32554.97165,airborne,A (16)
1777111928.4,-2.60709648,8.14513032,32555.1283,airborne,A (16)
1777111928.5,-2.6070881,8.14512196,32555.1249,airborne,A (16)
1777111928.6,-2.60707971,8.14511359,32555.1471,airborne,A (16)
1777111928.7,-2.60707133,8.14510523,32555.2227,airborne,A (16)
1777111928.8,-2.60706294,8.14509686,32555.2057,airborne,A (16)
1777111928.9,-2.60705457,8.14508849,32555.234,airborne,A (16)
1777111929.0,-2.60704617,8.14508013,32555.25875,airborne,A (16)
1777111929.1,-2.60703774,8.14507177,32555.20345,airborne,A (16)
1777111929.2,-2.6070293,8.14506341,32555.1405,airborne,A (16)
1777111929.3,-2.60702086,8.14505505,32555.1838,airborne,A (16)
1777111929.4,-2.60701242,8.14504669,32555.2033,airborne,A (16)
1777111929.5,-2.60700398,8.14503833,32555.16865,airborne,A (16)
1777111929.6,-2.60699554,8.14502997,32555.1326,airborne,A (16)
1777111929.7,-2.6069871,8.14502161,32555.1116,airborne,A (16)
1777111929.8,-2.60697866,8.14501325,32555.03,airborne,A (16)
1777111929.9,-2.60697024,8.14500489,32554.92685,airborne,A (16)
1777111930.0,-2.60696177,8.14499652,32554.87475,airborne,A (16)
1777111930.1,-2.6069531,8.14498811,32554.88865,airborne,A (16)
1777111930.2,-2.60694438,8.14497969,32554.86905,airborne,A (16)
1777111930.3,-2.60693568,8.14497127,32554.71735,airborne,A (16)
1777111930.4,-2.60692698,8.14496286,32554.6696,airborne,A (16)
1777111930.5,-2.60691828,8.14495444,32554.6914,airborne,A (16)
1777111930.6,-2.60690958,8.14494602,32554.74745,airborne,A (16)
1777111930.7,-2.60690088,8.1449376,32554.69135,airborne,A (16)
1777111930.8,-2.60689218,8.14492919,32554.5876,airborne,A (16)
1777111930.9,-2.60688347,8.14492077,32554.53915,airborne,A (16)
1777111931.0,-2.6068748,8.14491235,32554.5851,airborne,A (16)
1777111931.1,-2.60686628,8.1449039,32554.62935,airborne,A (16)
1777111931.2,-2.6068578,8.14489543,32554.60275,airborne,A (16)
1777111931.3,-2.60684931,8.14488697,32554.6032,airborne,A (16)
1777111931.4,-2.60684082,8.14487852,32554.61745,airborne,A (16)
1777111931.5,-2.60683233,8.14487006,32554.5948,airborne,A (16)
1777111931.6,-2.60682384,8.1448616,32554.6906,airborne,A (16)
1777111931.7,-2.60681535,8.14485314,32554.6694,airborne,A (16)
1777111931.8,-2.60680686,8.14484468,32554.58645,airborne,A (16)
1777111931.9,-2.60679838,8.14483622,32554.5989,airborne,A (16)
1777111932.0,-2.60678987,8.14482776,32554.6009,airborne,A (16)
1777111932.1,-2.60678133,8.1448193,32554.6092,airborne,A (16)
1777111932.2,-2.60677276,8.14481085,32554.6327,airborne,A (16)
1777111932.3,-2.6067642,8.14480239,32554.5263,airborne,A (16)
1777111932.4,-2.60675564,8.14479394,32554.4141,airborne,A (16)
1777111932.5,-2.60674708,8.14478548,32554.3879,airborne,A (16)
1777111932.6,-2.60673852,8.14477703,32554.4192,airborne,A (16)
1777111932.7,-2.60672996,8.14476857,32554.38565,airborne,A (16)
1777111932.8,-2.60672139,8.14476012,32554.2947,airborne,A (16)
1777111932.9,-2.60671283,8.14475167,32554.2663,airborne,A (16)
1777111933.0,-2.60670428,8.14474319,32554.16505,airborne,A (16)
1777111933.1,-2.60669579,8.14473458,32554.147,airborne,A (16)
1777111933.2,-2.60668732,8.14472592,32554.21025,airborne,A (16)
1777111933.3,-2.60667884,8.14471728,32554.1906,airborne,A (16)
1777111933.4,-2.60667037,8.14470864,32554.11985,airborne,A (16)
1777111933.5,-2.60666189,8.1447,32554.21165,airborne,A (16)
1777111933.6,-2.60665341,8.14469136,32554.2394,airborne,A (16)
1777111933.7,-2.60664494,8.14468272,32554.1695,airborne,A (16)
1777111933.8,-2.60663646,8.14467408,32554.20775,airborne,A (16)
1777111933.9,-2.606628,8.14466543,32554.2509,airborne,A (16)
1777111934.0,-2.60661949,8.14465681,32554.21495,airborne,A (16)
1777111934.1,-2.60661077,8.14464821,32554.1686,airborne,A (16)
1777111934.2,-2.606602,8.14463964,32554.193,airborne,A (16)
1777111934.3,-2.60659325,8.14463106,32554.21335,airborne,A (16)
1777111934.4,-2.60658449,8.14462248,32554.21175,airborne,A (16)
1777111934.5,-2.60657574,8.1446139,32554.1257,airborne,A (16)
1777111934.6,-2.60656699,8.14460532,32554.02895,airborne,A (16)
1777111934.7,-2.60655823,8.14459674,32553.9869,airborne,A (16)
1777111934.8,-2.60654948,8.14458816,32553.96385,airborne,A (16)
1777111934.9,-2.60654074,8.14457959,32553.93635,airborne,A (16)
1777111935.0,-2.60653196,8.14457099,32553.89235,airborne,A (16)
1777111935.1,-2.60652304,8.1445623,32553.8095,airborne,A (16)
1777111935.2,-2.60651409,8.14455357,32553.7034,airborne,A (16)
1777111935.3,-2.60650515,8.14454486,32553.7252,airborne,A (16)
1777111935.4,-2.60649622,8.14453615,32553.73055,airborne,A (16)
1777111935.5,-2.60648728,8.14452744,32553.61155,airborne,A (16)
1777111935.6,-2.60647834,8.14451873,32553.69205,airborne,A (16)
1777111935.7,-2.6064694,8.14451002,32553.6771,airborne,A (16)
1777111935.8,-2.60646046,8.14450131,32553.5778,airborne,A (16)
1777111935.9,-2.6064515,8.14449262,32553.6289,airborne,A (16)
1777111936.0,-2.6064426,8.14448386,32553.66675,airborne,A (16)
1777111936.1,-2.60643389,8.1444749,32553.57785,airborne,A (16)
1777111936.2,-2.60642523,8.14446588,32553.5842,airborne,A (16)
1777111936.3,-2.60641655,8.14445687,32553.62775,airborne,A (16)
1777111936.4,-2.60640787,8.14444787,32553.6367,airborne,A (16)
1777111936.5,-2.60639919,8.14443886,32553.6745,airborne,A (16)
1777111936.6,-2.60639051,8.14442986,32553.68535,airborne,A (16)
1777111936.7,-2.60638183,8.14442085,32553.63695,airborne,A (16)
1777111936.8,-2.60637316,8.14441185,32553.5034,airborne,A (16)
1777111936.9,-2.60636447,8.14440284,32553.4082,airborne,A (16)
1777111937.0,-2.6063558,8.14439384,32553.45535,airborne,A (16)
1777111937.1,-2.6063472,8.14438485,32553.46545,airborne,A (16)
1777111937.2,-2.60633861,8.14437586,32553.47355,airborne,A (16)
1777111937.3,-2.60633001,8.14436687,32553.4595,airborne,A (16)
1777111937.4,-2.60632142,8.14435788,32553.4555,airborne,A (16)
1777111937.5,-2.60631282,8.1443489,32553.40915,airborne,A (16)
1777111937.6,-2.60630422,8.14433991,32553.28695,airborne,A (16)
1777111937.7,-2.60629563,8.14433092,32553.26885,airborne,A (16)
1777111937.8,-2.60628703,8.14432193,32553.40375,airborne,A (16)
1777111937.9,-2.60627845,8.14431295,32553.23455,airborne,A (16)
1777111938.0,-2.60626983,8.14430395,32553.0449,airborne,A (16)
1777111938.1,-2.60626107,8.14429494,32553.0905,airborne,A (16)
1777111938.2,-2.60625228,8.14428592,32553.01975,airborne,A (16)
1777111938.3,-2.6062435,8.1442769,32552.99715,airborne,A (16)
1777111938.4,-2.60623472,8.14426788,32553.1373,airborne,A (16)
1777111938.5,-2.60622594,8.14425887,32553.2138,airborne,A (16)
1777111938.6,-2.60621715,8.14424985,32553.3376,airborne,A (16)
1777111938.7,-2.60620837,8.14424083,32553.3238,airborne,A (16)
1777111938.8,-2.60619959,8.14423181,32553.24475,airborne,A (16)
1777111938.9,-2.60619079,8.14422278,32553.25925,airborne,A (16)
1777111939.0,-2.60618205,8.1442138,32553.24455,airborne,A (16)
1777111939.1,-2.60617351,8.14420501,32553.28835,airborne,A (16)
1777111939.2,-2.60616503,8.14419628,32553.26855,airborne,A (16)
1777111939.3,-2.60615653,8.14418753,32553.07855,airborne,A (16)
1777111939.4,-2.60614802,8.14417878,32553.00545,airborne,A (16)
1777111939.5,-2.60613952,8.14417003,32553.01225,airborne,A (16)
1777111939.6,-2.60613102,8.14416129,32553.0292,airborne,A (16)
1777111939.7,-2.60612252,8.14415254,32553.1824,airborne,A (16)
1777111939.8,-2.60611402,8.14414379,32553.3957,airborne,A (16)
1777111939.9,-2.60610553,8.14413502,32553.46355,airborne,A (16)
1777111940.0,-2.60609701,8.14412631,32553.4855,airborne,A (16)
1777111940.1,-2.60608843,8.14411775,32553.2953,airborne,A (16)
1777111940.2,-2.60607983,8.14410924,32552.8358,airborne,A (16)
