Counter,Date,Time,Latitude,Longitude,Mag, MagValid,CompassX, CompassY, CompassZ,GyroscopeX, GyroscopeY, GyroscopeZ,AccelerometerX, AccelerometerY, AccelerometerZ,ImuTemperature,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventDataLength,EventData
150980,2026/04/25,14:44:36.000,8.13484557,-2.59296278,32551.51245,1,15239,-26585,-21467,7.171,2.220,-5.472,-0.00173,-0.02923,0.99866,43.882,296.2,G,0.500,1,12,347.60,24.10,0.970,0.000, ,,'$GNGGA,144436.00,0808.09085,N,00235.57800,W,1,12,0.50,347.6,M,24.1,M,,*5D','$GNRMC,144436.00,A,0808.09085,N,00235.57800,W,0.970,296.16,250426,,,A,V*11',,,,,
151080,2026/04/25,14:44:36.100,8.13484591,-2.59296287,32551.61005,1,15079,-26840,-21320,7.253,4.185,-3.919,-0.00176,-0.03807,1.02129,43.892,290.9,I,,,,,,,,,,,,,,,,
151180,2026/04/25,14:44:36.200,8.13484624,-2.59296301,32551.66900,1,14851,-27063,-21286,7.103,4.723,-1.687,-0.00532,-0.05388,1.03490,43.923,285.5,I,,,,,,,,,,,,,,,,
151280,2026/04/25,14:44:36.300,8.13484658,-2.59296319,32551.71930,1,14752,-27171,-20985,7.915,3.823,1.154,-0.00923,-0.06860,1.03687,43.872,280.2,I,,,,,,,,,,,,,,,,
151380,2026/04/25,14:44:36.400,8.13484693,-2.59296340,32551.69495,1,14816,-27199,-20660,7.919,2.645,3.348,-0.00676,-0.07176,1.02724,43.877,274.8,I,,,,,,,,,,,,,,,,
151480,2026/04/25,14:44:36.500,8.13484728,-2.59296365,32551.81695,1,14957,-27149,-20426,6.246,1.288,4.747,-0.00093,-0.07842,1.01620,43.885,269.5,I,,,,,,,,,,,,,,,,
151580,2026/04/25,14:44:36.600,8.13484764,-2.59296394,32551.95425,1,15173,-27014,-20160,3.830,1.032,6.054,0.00218,-0.08795,1.02034,43.900,264.2,I,,,,,,,,,,,,,,,,
151680,2026/04/25,14:44:36.700,8.13484799,-2.59296427,32552.00720,1,15384,-26865,-19986,3.261,-0.451,7.504,0.00772,-0.09403,1.02450,43.912,258.8,I,,,,,,,,,,,,,,,,
151780,2026/04/25,14:44:36.800,8.13484833,-2.59296463,32552.06780,1,15668,-26616,-19820,1.609,-0.405,8.818,0.01453,-0.09673,1.00612,43.875,253.5,I,,,,,,,,,,,,,,,,
151880,2026/04/25,14:44:36.900,8.13484868,-2.59296506,32552.14275,1,16035,-26277,-19732,-1.819,1.246,10.067,0.01985,-0.09987,0.98658,43.916,248.1,I,,,,,,,,,,,,,,,,
151980,2026/04/25,14:44:37.000,8.13484895,-2.59296543,32552.07325,1,16377,-25937,-19786,-3.685,2.002,10.480,0.01940,-0.10363,0.98942,43.928,242.8,G,0.500,1,12,347.70,24.10,0.626,0.000, ,,'$GNGGA,144437.00,0808.09082,N,00235.57816,W,1,12,0.50,347.7,M,24.1,M,,*5D','$GNRMC,144437.00,A,0808.09082,N,00235.57816,W,0.626,242.84,250426,,,A,V*1E',,,,,
152080,2026/04/25,14:44:37.100,8.13484922,-2.59296570,32551.93665,1,16711,-25560,-19917,-3.287,2.192,10.271,0.01506,-0.10251,0.99082,43.871,233.1,I,,,,,,,,,,,,,,,,
152180,2026/04/25,14:44:37.200,8.13484934,-2.59296597,32551.90620,1,17043,-25161,-20137,-5.065,2.610,9.802,0.01502,-0.09362,0.99237,43.896,223.4,I,,,,,,,,,,,,,,,,
152280,2026/04/25,14:44:37.300,8.13484940,-2.59296636,32551.82200,1,17319,-24786,-20413,-8.046,1.432,8.547,0.01399,-0.08181,0.99826,43.904,213.7,I,,,,,,,,,,,,,,,,
152380,2026/04/25,14:44:37.400,8.13484935,-2.59296682,32551.74515,1,17617,-24434,-20588,-10.335,0.895,7.662,0.01521,-0.07704,0.99878,43.889,204.0,I,,,,,,,,,,,,,,,,
152480,2026/04/25,14:44:37.500,8.13484920,-2.59296733,32551.60540,1,17867,-24093,-20995,-12.067,0.449,6.298,0.02158,-0.07555,1.01285,43.908,194.4,I,,,,,,,,,,,,,,,,
152580,2026/04/25,14:44:37.600,8.13484892,-2.59296787,32551.42945,1,18010,-23770,-21433,-11.585,0.867,4.270,0.02765,-0.06993,1.02086,43.910,184.7,I,,,,,,,,,,,,,,,,
152680,2026/04/25,14:44:37.700,8.13484852,-2.59296843,32551.28780,1,18097,-23589,-21674,-10.928,2.794,1.990,0.02642,-0.05886,1.00824,43.889,175.0,I,,,,,,,,,,,,,,,,
152780,2026/04/25,14:44:37.800,8.13484799,-2.59296897,32551.14145,1,18115,-23476,-22085,-11.577,4.797,0.011,0.02204,-0.04401,1.01659,43.936,165.3,I,,,,,,,,,,,,,,,,
152880,2026/04/25,14:44:37.900,8.13484731,-2.59296946,32550.97310,1,18011,-23404,-22637,-10.490,4.223,-1.849,0.01792,-0.02918,1.01748,43.926,155.6,I,,,,,,,,,,,,,,,,
152980,2026/04/25,14:44:38.000,8.13484662,-2.59296995,32550.82900,1,17820,-23436,-23058,-9.934,1.374,-3.997,0.01420,-0.01935,1.00130,43.902,145.9,G,0.500,1,12,347.80,24.10,1.320,0.000, ,,'$GNGGA,144438.00,0808.09058,N,00235.57805,W,1,12,0.50,347.8,M,24.1,M,,*58','$GNRMC,144438.00,A,0808.09058,N,00235.57805,W,1.320,145.88,250426,,,A,V*1E',,,,,
153080,2026/04/25,14:44:38.100,8.13484573,-2.59297089,32550.75100,1,17707,-23540,-23292,-9.879,-0.642,-5.740,0.01980,-0.01324,0.99903,43.924,128.5,I,,,,,,,,,,,,,,,,
153180,2026/04/25,14:44:38.200,8.13484470,-2.59297155,32550.71550,1,17457,-23662,-23638,-8.787,-0.201,-7.475,0.02360,-0.00814,1.00689,43.955,111.1,I,,,,,,,,,,,,,,,,
153280,2026/04/25,14:44:38.300,8.13484348,-2.59297184,32550.67740,1,17164,-23920,-23786,-6.562,0.706,-9.238,0.01870,-0.00307,1.00473,43.971,93.7,I,,,,,,,,,,,,,,,,
153380,2026/04/25,14:44:38.400,8.13484225,-2.59297173,32550.65855,1,16820,-24250,-23869,-4.327,1.384,-9.946,0.01538,0.00259,1.00009,43.939,76.3,I,,,,,,,,,,,,,,,,
153480,2026/04/25,14:44:38.500,8.13484110,-2.59297123,32550.72400,1,16453,-24621,-24080,-2.293,0.243,-10.696,0.01166,0.00220,0.99375,43.932,58.9,I,,,,,,,,,,,,,,,,
153580,2026/04/25,14:44:38.600,8.13484016,-2.59297038,32550.74130,1,16090,-25018,-24052,-0.020,-1.120,-11.112,0.00886,-0.00343,0.99606,43.922,41.5,I,,,,,,,,,,,,,,,,
153680,2026/04/25,14:44:38.700,8.13483952,-2.59296928,32550.77960,1,15658,-25437,-23898,2.480,-1.581,-10.705,0.00859,-0.00422,0.99270,43.928,24.1,I,,,,,,,,,,,,,,,,
153780,2026/04/25,14:44:38.800,8.13483923,-2.59296801,32550.84535,1,15255,-25884,-23618,4.324,-1.053,-10.234,0.00873,-0.00265,0.98685,43.959,6.7,I,,,,,,,,,,,,,,,,
153880,2026/04/25,14:44:38.900,8.13483932,-2.59296668,32550.98595,1,14965,-26303,-23360,5.501,0.243,-8.792,0.00572,-0.00829,0.99043,43.996,349.3,I,,,,,,,,,,,,,,,,
153980,2026/04/25,14:44:39.000,8.13483987,-2.59296547,32551.09350,1,14638,-26715,-23112,6.368,0.938,-6.808,-0.00144,-0.01918,1.00161,43.939,331.9,G,0.500,1,12,347.90,24.10,0.833,0.000, ,,'$GNGGA,144439.00,0808.09062,N,00235.57805,W,1,12,0.50,347.9,M,24.1,M,,*51','$GNRMC,144439.00,A,0808.09062,N,00235.57805,W,0.833,331.92,250426,,,A,V*14',,,,,
154080,2026/04/25,14:44:39.100,8.13484024,-2.59296565,32551.18485,1,14473,-26995,-22864,7.897,1.432,-4.803,-0.00308,-0.03149,1.01551,43.949,331.8,I,,,,,,,,,,,,,,,,
154180,2026/04/25,14:44:39.200,8.13484069,-2.59296587,32551.19275,1,14214,-27250,-22610,9.544,2.194,-2.603,-0.00847,-0.04326,1.02289,43.961,331.6,I,,,,,,,,,,,,,,,,
154280,2026/04/25,14:44:39.300,8.13484111,-2.59296608,32551.43400,1,14085,-27459,-22208,10.063,0.920,-0.217,-0.01794,-0.04661,1.01294,43.986,331.5,I,,,,,,,,,,,,,,,,
154380,2026/04/25,14:44:39.400,8.13484153,-2.59296629,32551.52465,1,14173,-27554,-21710,8.760,-1.694,2.113,-0.01534,-0.05289,1.00555,43.957,331.4,I,,,,,,,,,,,,,,,,
154480,2026/04/25,14:44:39.500,8.13484195,-2.59296650,32551.63135,1,14311,-27542,-21272,7.657,-1.695,4.190,-0.00653,-0.06811,1.01574,43.931,331.2,I,,,,,,,,,,,,,,,,
154580,2026/04/25,14:44:39.600,8.13484237,-2.59296671,32551.78890,1,14489,-27475,-20914,8.312,-1.034,6.354,-0.00300,-0.08145,1.01482,43.956,331.1,I,,,,,,,,,,,,,,,,
154680,2026/04/25,14:44:39.700,8.13484279,-2.59296691,32551.86475,1,14763,-27298,-20365,7.837,-0.809,8.699,0.00134,-0.08447,0.99991,43.961,331.0,I,,,,,,,,,,,,,,,,
154780,2026/04/25,14:44:39.800,8.13484321,-2.59296712,32551.92005,1,15131,-27043,-20082,5.383,0.072,10.406,0.00376,-0.08638,0.99115,43.931,330.9,I,,,,,,,,,,,,,,,,
154880,2026/04/25,14:44:39.900,8.13484367,-2.59296736,32551.98200,1,15516,-26736,-19917,3.483,-0.047,11.705,0.00137,-0.09211,0.98916,43.945,330.7,I,,,,,,,,,,,,,,,,
154980,2026/04/25,14:44:40.000,8.13484402,-2.59296751,32552.16605,1,15959,-26343,-19612,2.065,-0.605,12.623,0.00139,-0.09755,0.98373,44.002,330.6,G,0.500,1,12,348.00,24.10,1.065,0.000, ,,'$GNGGA,144440.00,0808.09087,N,00235.57818,W,1,12,0.50,348.0,M,24.1,M,,*5E','$GNRMC,144440.00,A,0808.09087,N,00235.57818,W,1.065,330.61,250426,,,A,V*1A',,,,,
155080,2026/04/25,14:44:40.100,8.13484360,-2.59296841,32552.07460,1,16439,-25919,-19468,-0.290,-1.249,12.750,0.00811,-0.10164,0.97842,43.974,345.8,I,,,,,,,,,,,,,,,,
155180,2026/04/25,14:44:40.200,8.13484337,-2.59296929,32552.05465,1,16934,-25475,-19460,-2.728,-1.880,12.660,0.01060,-0.10246,0.97103,43.961,1.0,I,,,,,,,,,,,,,,,,
155280,2026/04/25,14:44:40.300,8.13484347,-2.59297019,32552.12875,1,17349,-24958,-19409,-3.415,-1.870,12.292,0.01346,-0.09984,0.97702,43.962,16.3,I,,,,,,,,,,,,,,,,
155380,2026/04/25,14:44:40.400,8.13484387,-2.59297101,32552.12885,1,17776,-24509,-19375,-4.926,-0.292,11.254,0.02033,-0.09499,0.98268,43.961,31.5,I,,,,,,,,,,,,,,,,
155480,2026/04/25,14:44:40.500,8.13484453,-2.59297167,32552.08220,1,18181,-24092,-19595,-6.649,-0.053,9.563,0.02202,-0.08714,0.98114,43.964,46.7,I,,,,,,,,,,,,,,,,
155580,2026/04/25,14:44:40.600,8.13484540,-2.59297210,32551.98320,1,18412,-23735,-19774,-7.727,0.921,7.634,0.02363,-0.08122,0.99413,43.948,61.9,I,,,,,,,,,,,,,,,,
155680,2026/04/25,14:44:40.700,8.13484641,-2.59297227,32551.94965,1,18589,-23427,-20006,-9.859,1.059,5.444,0.02851,-0.07206,0.99636,43.962,77.1,I,,,,,,,,,,,,,,,,
155780,2026/04/25,14:44:40.800,8.13484748,-2.59297214,32551.83840,1,18761,-23187,-20239,-11.434,1.487,2.904,0.03062,-0.06358,1.00641,43.937,92.4,I,,,,,,,,,,,,,,,,
155880,2026/04/25,14:44:40.900,8.13484855,-2.59297170,32551.66015,1,18790,-23064,-20628,-11.799,3.127,0.791,0.02732,-0.05842,1.01390,43.968,107.6,I,,,,,,,,,,,,,,,,
155980,2026/04/25,14:44:41.000,8.13484952,-2.59297099,32551.42495,1,18691,-22984,-21226,-11.793,4.806,-1.569,0.02569,-0.05110,1.01031,43.996,122.8,G,0.500,1,12,348.00,24.10,1.047,0.000, ,,'$GNGGA,144441.00,0808.09083,N,00235.57804,W,1,12,0.50,348.0,M,24.1,M,,*56','$GNRMC,144441.00,A,0808.09083,N,00235.57804,W,1.047,122.79,250426,,,A,V*1A',,,,,
156080,2026/04/25,14:44:41.100,8.13484877,-2.59297119,32551.27505,1,18581,-23014,-21653,-11.062,3.050,-3.909,0.01995,-0.04420,1.01131,43.939,111.9,I,,,,,,,,,,,,,,,,
156180,2026/04/25,14:44:41.200,8.13484797,-2.59297126,32551.15005,1,18391,-23134,-21998,-10.270,0.656,-6.207,0.01527,-0.03517,1.01140,43.997,101.1,I,,,,,,,,,,,,,,,,
156280,2026/04/25,14:44:41.300,8.13484714,-2.59297118,32551.05740,1,18117,-23327,-22381,-9.207,-0.131,-8.824,0.02194,-0.02476,1.00984,43.957,90.2,I,,,,,,,,,,,,,,,,
156380,2026/04/25,14:44:41.400,8.13484631,-2.59297094,32550.99100,1,17815,-23656,-22510,-8.237,0.064,-10.561,0.02425,-0.01386,1.00038,43.979,79.4,I,,,,,,,,,,,,,,,,
156480,2026/04/25,14:44:41.500,8.13484550,-2.59297055,32550.88915,1,17432,-24031,-22664,-6.918,0.908,-11.137,0.02034,-0.00813,1.00465,43.972,68.5,I,,,,,,,,,,,,,,,,
156580,2026/04/25,14:44:41.600,8.13484475,-2.59297001,32550.93115,1,16986,-24437,-22919,-2.047,0.571,-11.223,0.01876,-0.00616,1.00887,43.969,57.6,I,,,,,,,,,,,,,,,,
156680,2026/04/25,14:44:41.700,8.13484409,-2.59296934,32551.08555,1,16593,-24879,-22866,-0.276,0.727,-11.590,0.01516,0.00767,0.98137,43.959,46.8,I,,,,,,,,,,,,,,,,
156780,2026/04/25,14:44:41.800,8.13484353,-2.59296856,32551.05345,1,16177,-25328,-22927,-2.157,1.667,-12.172,0.00822,0.01169,1.01165,43.951,35.9,I,,,,,,,,,,,,,,,,
156880,2026/04/25,14:44:41.900,8.13484307,-2.59296765,32550.94350,1,15720,-25751,-22974,-0.951,0.297,-11.701,-0.00278,0.00273,1.04364,43.971,25.1,I,,,,,,,,,,,,,,,,
156980,2026/04/25,14:44:42.000,8.13484282,-2.59296677,32550.95440,1,15309,-26151,-22887,1.734,-1.667,-10.338,-0.00309,-0.01198,1.07858,43.934,14.2,G,0.500,1,12,348.00,24.10,0.250,0.000, ,,'$GNGGA,144442.00,0808.09082,N,00235.57794,W,1,12,0.50,348.0,M,24.1,M,,*52','$GNRMC,144442.00,A,0808.09082,N,00235.57794,W,0.250,14.24,250426,,,A,V*27',,,,,
157080,2026/04/25,14:44:42.100,8.13484296,-2.59296649,32551.09165,1,14940,-26566,-22668,4.273,-0.800,-8.593,0.00451,-0.02185,1.11114,44.020,7.8,I,,,,,,,,,,,,,,,,
157180,2026/04/25,14:44:42.200,8.13484320,-2.59296629,32551.23635,1,14664,-26900,-22507,6.159,2.437,-6.771,-0.00018,-0.03417,1.14183,43.984,1.5,I,,,,,,,,,,,,,,,,
157280,2026/04/25,14:44:42.300,8.13484348,-2.59296605,32551.28970,1,14412,-27178,-22264,8.174,3.819,-4.349,-0.00894,-0.04187,1.18402,43.996,355.1,I,,,,,,,,,,,,,,,,
157380,2026/04/25,14:44:42.400,8.13484382,-2.59296582,32551.33320,1,14206,-27398,-21909,9.621,1.865,-1.047,-0.01387,-0.04362,1.21291,43.969,348.7,I,,,,,,,,,,,,,,,,
157480,2026/04/25,14:44:42.500,8.13484420,-2.59296561,32551.53670,1,14185,-27522,-21610,9.546,-0.759,1.412,-0.01205,-0.05331,1.23132,44.008,342.4,I,,,,,,,,,,,,,,,,
157580,2026/04/25,14:44:42.600,8.13484464,-2.59296540,32551.63475,1,14298,-27555,-21126,7.380,-0.982,3.412,0.00136,-0.06378,1.25137,44.020,336.0,I,,,,,,,,,,,,,,,,
157680,2026/04/25,14:44:42.700,8.13484513,-2.59296522,32551.71385,1,14457,-27490,-20782,6.070,0.390,5.780,0.01015,-0.07828,1.30000,43.982,329.6,I,,,,,,,,,,,,,,,,
157780,2026/04/25,14:44:42.800,8.13484566,-2.59296507,32551.79640,1,14730,-27332,-20541,5.946,2.103,8.568,0.01694,-0.09457,1.31707,44.008,323.2,I,,,,,,,,,,,,,,,,
157880,2026/04/25,14:44:42.900,8.13484626,-2.59296497,32551.85445,1,15017,-27076,-20381,5.343,3.303,10.353,0.01504,-0.10268,1.31924,43.975,316.9,I,,,,,,,,,,,,,,,,
157980,2026/04/25,14:44:43.000,8.13484683,-2.59296484,32551.85190,1,15400,-26786,-20120,4.881,2.186,11.387,0.00744,-0.10426,1.30354,44.006,310.5,G,0.500,1,12,349.20,24.10,1.028,0.000, ,,'$GNGGA,144443.00,0808.09098,N,00235.57809,W,1,12,0.50,349.2,M,24.1,M,,*50','$GNRMC,144443.00,A,0808.09098,N,00235.57809,W,1.028,310.54,250426,,,A,V*1A',,,,,
158080,2026/04/25,14:44:43.100,8.13484595,-2.59296583,32551.77575,1,15851,-26425,-19932,2.518,0.362,12.085,0.01184,-0.10232,1.28420,43.979,328.4,I,,,,,,,,,,,,,,,,
158180,2026/04/25,14:44:43.200,8.13484536,-2.59296697,32551.77925,1,16278,-26025,-19789,-1.219,-1.019,12.551,0.01916,-0.09148,1.22674,44.021,346.3,I,,,,,,,,,,,,,,,,
158280,2026/04/25,14:44:43.300,8.13484520,-2.59296824,32551.88875,1,16720,-25548,-19728,-3.249,-1.236,12.926,0.02750,-0.09159,1.14653,43.975,4.1,I,,,,,,,,,,,,,,,,
158380,2026/04/25,14:44:43.400,8.13484545,-2.59296947,32551.82530,1,17183,-25031,-19827,-3.870,-1.082,11.889,0.03612,-0.09389,1.09612,44.031,22.0,I,,,,,,,,,,,,,,,,
158480,2026/04/25,14:44:43.500,8.13484610,-2.59297054,32551.60865,1,17605,-24604,-19889,-4.670,0.256,10.625,0.03810,-0.08347,1.06337,44.012,39.9,I,,,,,,,,,,,,,,,,
158580,2026/04/25,14:44:43.600,8.13484706,-2.59297135,32551.54315,1,17914,-24235,-20038,-5.691,1.946,9.299,0.03492,-0.06834,1.02919,44.014,57.8,I,,,,,,,,,,,,,,,,
158680,2026/04/25,14:44:43.700,8.13484825,-2.59297180,32551.47440,1,18171,-23857,-20251,-7.496,2.220,8.169,0.03421,-0.05820,1.00390,44.006,75.7,I,,,,,,,,,,,,,,,,
158780,2026/04/25,14:44:43.800,8.13484954,-2.59297184,32551.40900,1,18440,-23522,-20495,-8.253,-0.124,6.901,0.03298,-0.05080,0.99725,44.041,93.5,I,,,,,,,,,,,,,,,,
158880,2026/04/25,14:44:43.900,8.13485080,-2.59297146,32551.38430,1,18629,-23257,-20688,-8.456,-0.332,4.904,0.03740,-0.04544,0.98118,43.996,111.4,I,,,,,,,,,,,,,,,,
158980,2026/04/25,14:44:44.000,8.13485192,-2.59297069,32551.21960,1,18677,-23049,-20982,-8.787,1.317,2.442,0.03545,-0.03959,0.96625,43.969,129.3,G,0.500,1,12,352.00,24.10,0.774,0.000, ,,'$GNGGA,144444.00,0808.09095,N,00235.57804,W,1,12,0.50,352.0,M,24.1,M,,*5F','$GNRMC,144444.00,A,0808.09095,N,00235.57804,W,0.774,129.30,250426,,,A,V*18',,,,,
159080,2026/04/25,14:44:44.100,8.13485137,-2.59297093,32550.96555,1,18733,-22925,-21233,-8.646,1.396,0.735,0.02808,-0.02567,0.97294,44.049,120.5,I,,,,,,,,,,,,,,,,
159180,2026/04/25,14:44:44.200,8.13485078,-2.59297107,32550.89035,1,18716,-22876,-21446,-8.324,1.446,-0.090,0.02947,-0.01854,0.97030,43.990,111.8,I,,,,,,,,,,,,,,,,
159280,2026/04/25,14:44:44.300,8.13485015,-2.59297112,32550.77630,1,18701,-22879,-21649,-7.680,1.609,-1.853,0.02785,-0.01610,0.97509,44.059,103.0,I,,,,,,,,,,,,,,,,
159380,2026/04/25,14:44:44.400,8.13484949,-2.59297107,32550.77525,1,18606,-22953,-21847,-6.099,0.887,-3.724,0.01750,-0.01286,0.97353,44.037,94.2,I,,,,,,,,,,,,,,,,
159480,2026/04/25,14:44:44.500,8.13484883,-2.59297091,32550.73770,1,18380,-23107,-21992,-4.647,-0.165,-4.992,0.01808,-0.00943,0.96662,44.002,85.5,I,,,,,,,,,,,,,,,,
159580,2026/04/25,14:44:44.600,8.13484818,-2.59297066,32550.62660,1,18230,-23266,-22085,-4.080,-1.230,-6.012,0.02296,-0.00628,0.96753,44.018,76.7,I,,,,,,,,,,,,,,,,
159680,2026/04/25,14:44:44.700,8.13484754,-2.59297031,32550.49615,1,18059,-23475,-22109,-3.007,-1.866,-6.504,0.02212,-0.00684,0.98011,43.998,67.9,I,,,,,,,,,,,,,,,,
159780,2026/04/25,14:44:44.800,8.13484695,-2.59296986,32550.43635,1,17832,-23762,-22017,-1.452,-1.658,-7.255,0.02390,-0.01016,0.97891,44.036,59.1,I,,,,,,,,,,,,,,,,
159880,2026/04/25,14:44:44.900,8.13484640,-2.59296932,32550.51725,1,17586,-24068,-22004,-0.309,-0.747,-7.939,0.02306,-0.01511,0.98097,44.073,50.4,I,,,,,,,,,,,,,,,,
159980,2026/04/25,14:44:45.000,8.13484594,-2.59296874,32550.62240,1,17334,-24407,-21946,1.253,-0.914,-7.628,0.02400,-0.02061,0.98462,44.028,41.6,G,0.500,1,12,355.00,24.10,0.246,0.000, ,,'$GNGGA,144445.00,0808.09095,N,00235.57795,W,1,12,0.50,355.0,M,24.1,M,,*5E','$GNRMC,144445.00,A,0808.09095,N,00235.57795,W,0.246,41.62,250426,,,A,V*22',,,,,
160080,2026/04/25,14:44:45.100,8.13484568,-2.59296828,32550.61805,1,17062,-24733,-21788,2.199,-0.168,-5.971,0.02664,-0.02192,0.98305,44.038,33.1,I,,,,,,,,,,,,,,,,
160180,2026/04/25,14:44:45.200,8.13484554,-2.59296782,32550.64485,1,16887,-24956,-21730,2.963,0.564,-4.955,0.02278,-0.02568,0.99844,44.022,24.7,I,,,,,,,,,,,,,,,,
160280,2026/04/25,14:44:45.300,8.13484546,-2.59296730,32550.69380,1,16704,-25221,-21503,4.864,-0.315,-5.356,0.00931,-0.02942,1.00664,44.070,16.3,I,,,,,,,,,,,,,,,,
160380,2026/04/25,14:44:45.400,8.13484548,-2.59296676,32550.67515,1,16447,-25519,-21196,5.021,-0.345,-5.493,0.00268,-0.03248,1.00093,44.070,7.8,I,,,,,,,,,,,,,,,,
160480,2026/04/25,14:44:45.500,8.13484559,-2.59296621,32550.82180,1,16285,-25785,-20925,4.046,-0.567,-4.599,0.00856,-0.03787,1.00151,44.010,359.4,I,,,,,,,,,,,,,,,,
160580,2026/04/25,14:44:45.600,8.13484579,-2.59296565,32550.81270,1,16169,-25996,-20668,3.908,-0.982,-2.970,0.00881,-0.04829,1.00600,44.011,350.9,I,,,,,,,,,,,,,,,,
160680,2026/04/25,14:44:45.700,8.13484609,-2.59296511,32550.84165,1,16067,-26104,-20531,4.209,-0.122,-1.532,0.01129,-0.05712,1.00226,44.039,342.4,I,,,,,,,,,,,,,,,,
160780,2026/04/25,14:44:45.800,8.13484647,-2.59296460,32550.92740,1,15967,-26174,-20421,3.516,0.446,-0.892,0.01649,-0.05854,1.00679,44.063,334.0,I,,,,,,,,,,,,,,,,
160880,2026/04/25,14:44:45.900,8.13484696,-2.59296414,32550.98380,1,15943,-26253,-20165,2.728,0.191,-0.004,0.01328,-0.06343,1.01000,44.060,325.6,I,,,,,,,,,,,,,,,,
160980,2026/04/25,14:44:46.000,8.13484748,-2.59296371,32551.09080,1,15930,-26296,-19959,2.233,0.104,1.722,0.01380,-0.06103,0.93112,44.045,317.1,G,0.500,1,12,357.90,24.10,0.579,0.000, ,,'$GNGGA,144446.00,0808.09104,N,00235.57800,W,1,12,0.50,357.9,M,24.1,M,,*5C','$GNRMC,144446.00,A,0808.09104,N,00235.57800,W,0.579,317.13,250426,,,A,V*16',,,,,
161080,2026/04/25,14:44:46.100,8.13484836,-2.59296298,32551.07845,1,16039,-26225,-19817,1.198,0.449,3.164,0.01958,-0.05511,0.85361,44.050,301.6,I,,,,,,,,,,,,,,,,
161180,2026/04/25,14:44:46.200,8.13484936,-2.59296250,32551.03310,1,16199,-26123,-19804,0.317,0.097,4.307,0.01761,-0.05256,0.81455,44.041,286.2,I,,,,,,,,,,,,,,,,
161280,2026/04/25,14:44:46.300,8.13485046,-2.59296232,32551.05690,1,16351,-25960,-19761,-0.933,0.256,5.402,0.01482,-0.04889,0.76774,44.032,270.7,I,,,,,,,,,,,,,,,,
161380,2026/04/25,14:44:46.400,8.13485157,-2.59296246,32550.99130,1,16542,-25772,-19734,-1.952,1.283,6.124,0.01963,-0.04431,0.72641,44.059,255.2,I,,,,,,,,,,,,,,,,
161480,2026/04/25,14:44:46.500,8.13485260,-2.59296291,32550.91245,1,16730,-25555,-19760,-2.688,0.532,6.457,0.01834,-0.04019,0.70276,44.055,239.8,I,,,,,,,,,,,,,,,,
161580,2026/04/25,14:44:46.600,8.13485347,-2.59296363,32550.95090,1,16984,-25299,-19752,-2.771,-0.411,6.919,0.01266,-0.03848,0.69333,44.051,224.3,I,,,,,,,,,,,,,,,,
161680,2026/04/25,14:44:46.700,8.13485411,-2.59296457,32550.86915,1,17263,-25040,-19849,-2.772,-0.967,7.216,0.01797,-0.03487,0.69163,44.057,208.8,I,,,,,,,,,,,,,,,,
161780,2026/04/25,14:44:46.800,8.13485448,-2.59296566,32550.91265,1,17425,-24781,-19856,-3.872,-1.247,7.100,0.02764,-0.02895,0.69177,44.076,193.3,I,,,,,,,,,,,,,,,,
161880,2026/04/25,14:44:46.900,8.13485456,-2.59296683,32550.94295,1,17658,-24477,-19891,-4.799,1.093,6.682,0.02649,-0.02707,0.71504,44.070,177.9,I,,,,,,,,,,,,,,,,
161980,2026/04/25,14:44:47.000,8.13485429,-2.59296798,32550.86170,1,17914,-24216,-20122,-4.193,3.025,6.419,0.02002,-0.02739,0.75209,44.057,162.4,G,0.500,1,12,359.50,24.10,0.307,0.000, ,,'$GNGGA,144447.00,0808.09101,N,00235.57800,W,1,12,0.50,359.5,M,24.1,M,,*5A','$GNRMC,144447.00,A,0808.09101,N,00235.57800,W,0.307,162.39,250426,,,A,V*15',,,,,
162080,2026/04/25,14:44:47.100,8.13485420,-2.59296777,32550.76920,1,18058,-23989,-20324,-4.060,2.794,6.414,0.01834,-0.02479,0.78118,44.051,165.0,I,,,,,,,,,,,,,,,,
162180,2026/04/25,14:44:47.200,8.13485407,-2.59296756,32550.67240,1,18211,-23724,-20409,-4.829,1.413,6.107,0.01727,-0.02083,0.82950,44.066,167.6,I,,,,,,,,,,,,,,,,
162280,2026/04/25,14:44:47.300,8.13485394,-2.59296735,32550.56065,1,18387,-23499,-20508,-3.390,0.912,5.069,0.01481,-0.01934,0.85053,44.078,170.2,I,,,,,,,,,,,,,,,,
162380,2026/04/25,14:44:47.400,8.13485380,-2.59296714,32550.57040,1,18535,-23343,-20643,-2.475,1.381,3.015,0.01720,-0.01299,0.89583,44.051,172.8,I,,,,,,,,,,,,,,,,
162480,2026/04/25,14:44:47.500,8.13485365,-2.59296693,32550.56560,1,18547,-23251,-20783,-4.588,2.934,1.632,0.01357,-0.00906,0.97530,44.023,175.4,I,,,,,,,,,,,,,,,,
162580,2026/04/25,14:44:47.600,8.13485350,-2.59296671,32550.56665,1,18573,-23168,-20907,-2.964,-1.977,2.874,0.01047,-0.01000,0.98240,44.057,178.1,I,,,,,,,,,,,,,,,,
