Counter,Date,Time,Latitude,Longitude,Mag, MagValid,CompassX, CompassY, CompassZ,GyroscopeX, GyroscopeY, GyroscopeZ,AccelerometerX, AccelerometerY, AccelerometerZ,ImuTemperature,Track,LocationSource,Hdop,FixQuality, SatellitesUsed, Altitude,HeightOverEllipsoid,SpeedOverGround,MagneticVariation,VariationDirection,ModeIndicator,GgaSentence,RmcSentence,EventCode,EventInfo,EventDataLength,EventData
1151332,2026/04/25,09:57:10.400,8.13772384,-2.60280858,32564.30510,1,21358,-17769,-23589,-9.447,-2.685,-0.690,-0.04614,-0.40495,0.88050,41.450,319.5,I,,,,,,,,,,,,,,,,
1151432,2026/04/25,09:57:10.500,8.13773174,-2.60281580,32564.27900,1,21367,-17617,-23759,-10.234,-1.654,3.052,-0.07199,-0.38610,0.86555,41.471,318.8,I,,,,,,,,,,,,,,,,
1151532,2026/04/25,09:57:10.600,8.13773964,-2.60282303,32564.14730,1,21464,-17256,-23929,-12.238,0.435,8.126,-0.07375,-0.37769,0.85057,41.443,318.0,I,,,,,,,,,,,,,,,,
1151632,2026/04/25,09:57:10.700,8.13774754,-2.60283026,32564.03115,1,21664,-16643,-24214,-11.841,3.589,11.922,-0.08372,-0.37960,0.83395,41.454,317.3,I,,,,,,,,,,,,,,,,
1151732,2026/04/25,09:57:10.800,8.13775545,-2.60283748,32563.84400,1,21893,-15903,-24691,-8.736,5.594,14.861,-0.07002,-0.37662,0.83107,41.465,316.6,I,,,,,,,,,,,,,,,,
1151832,2026/04/25,09:57:10.900,8.13776333,-2.60284464,32563.75455,1,22125,-15122,-24978,-5.781,6.168,17.699,-0.04977,-0.36709,0.82996,41.424,315.9,I,,,,,,,,,,,,,,,,
1151932,2026/04/25,09:57:11.000,8.13777127,-2.60285201,32563.62060,1,22290,-14275,-25249,-2.613,7.365,19.997,-0.03748,-0.36877,0.84564,41.464,315.2,G,0.460,2,12,379.10,24.10,23.205,0.000, ,,'$GNGGA,095711.00,0808.26646,N,00236.17130,W,2,12,0.46,379.1,M,24.1,M,,0136*55','$GNRMC,095711.00,A,0808.26646,N,00236.17130,W,23.205,315.19,250426,,,D,V*2B',,,,,
1152032,2026/04/25,09:57:11.100,8.13777939,-2.60286015,32563.47175,1,22387,-13391,-25585,1.853,7.429,19.264,-0.02553,-0.38277,0.85776,41.454,315.1,I,,,,,,,,,,,,,,,,
1152132,2026/04/25,09:57:11.200,8.13778756,-2.60286850,32563.39180,1,22503,-12719,-25897,4.547,9.983,13.581,-0.00310,-0.39930,0.86910,41.455,315.0,I,,,,,,,,,,,,,,,,
1152232,2026/04/25,09:57:11.300,8.13779572,-2.60287678,32563.16430,1,22460,-12405,-26366,7.354,11.071,6.530,0.03086,-0.41458,0.91347,41.428,315.0,I,,,,,,,,,,,,,,,,
1152332,2026/04/25,09:57:11.400,8.13780387,-2.60288505,32563.09570,1,22306,-12477,-26548,12.420,3.914,0.319,0.08379,-0.42115,0.95264,41.451,314.9,I,,,,,,,,,,,,,,,,
1152432,2026/04/25,09:57:11.500,8.13781202,-2.60289333,32563.17925,1,22232,-12930,-26378,12.856,2.394,-6.924,0.16357,-0.42705,0.91638,41.455,314.8,I,,,,,,,,,,,,,,,,
1152532,2026/04/25,09:57:11.600,8.13782018,-2.60290161,32563.21920,1,22059,-13661,-26318,9.747,3.618,-13.159,0.22892,-0.44050,0.91202,41.451,314.7,I,,,,,,,,,,,,,,,,
1152632,2026/04/25,09:57:11.700,8.13782833,-2.60290989,32563.31260,1,21764,-14543,-26192,8.316,2.047,-15.448,0.27755,-0.44689,0.89372,41.428,314.6,I,,,,,,,,,,,,,,,,
1152732,2026/04/25,09:57:11.800,8.13783649,-2.60291817,32563.28550,1,21421,-15383,-26233,5.031,4.869,-15.052,0.31153,-0.45757,0.85789,41.443,314.6,I,,,,,,,,,,,,,,,,
1152832,2026/04/25,09:57:11.900,8.13784460,-2.60292648,32563.27370,1,21042,-16121,-26497,2.201,4.887,-13.147,0.30820,-0.48561,0.88096,41.447,314.5,I,,,,,,,,,,,,,,,,
1152932,2026/04/25,09:57:12.000,8.13785284,-2.60293470,32563.11300,1,20776,-16777,-26439,4.544,-4.113,-10.095,0.30938,-0.50531,0.89781,41.467,314.4,G,0.460,2,12,378.80,24.10,25.648,0.000, ,,'$GNGGA,095712.00,0808.27135,N,00236.17627,W,2,12,0.46,378.8,M,24.1,M,,0136*5D','$GNRMC,095712.00,A,0808.27135,N,00236.17627,W,25.648,314.40,250426,,,D,V*2D',,,,,
1153032,2026/04/25,09:57:12.100,8.13786145,-2.60294267,32563.22440,1,20778,-17241,-26026,7.054,-10.009,-6.515,0.30555,-0.51113,0.87011,41.488,314.9,I,,,,,,,,,,,,,,,,
1153132,2026/04/25,09:57:12.200,8.13787018,-2.60295055,32563.42610,1,20861,-17599,-25374,5.246,-9.327,-3.853,0.28011,-0.51220,0.86083,41.459,315.4,I,,,,,,,,,,,,,,,,
1153232,2026/04/25,09:57:12.300,8.13787887,-2.60295846,32563.49245,1,20917,-17839,-24852,2.819,-7.538,-1.924,0.24133,-0.51464,0.89216,41.469,315.9,I,,,,,,,,,,,,,,,,
1153332,2026/04/25,09:57:12.400,8.13788756,-2.60296637,32563.49345,1,20981,-17962,-24384,1.412,-8.332,-1.519,0.18710,-0.52015,0.91462,41.496,316.4,I,,,,,,,,,,,,,,,,
1153432,2026/04/25,09:57:12.500,8.13789625,-2.60297428,32563.56860,1,21084,-18052,-24060,-1.432,-9.404,-2.093,0.13910,-0.52467,0.92691,41.430,316.9,I,,,,,,,,,,,,,,,,
1153532,2026/04/25,09:57:12.600,8.13790494,-2.60298219,32563.68935,1,21211,-18129,-23709,-3.922,-10.240,-2.480,0.09541,-0.52931,0.93257,41.402,317.4,I,,,,,,,,,,,,,,,,
1153632,2026/04/25,09:57:12.700,8.13791363,-2.60299011,32563.88710,1,21298,-18201,-23243,-5.447,-10.062,-2.369,0.05662,-0.53009,0.90683,41.426,317.9,I,,,,,,,,,,,,,,,,
1153732,2026/04/25,09:57:12.800,8.13792232,-2.60299802,32563.84900,1,21379,-18231,-22866,-6.569,-8.961,-1.942,0.02917,-0.52773,0.89084,41.473,318.4,I,,,,,,,,,,,,,,,,
1153832,2026/04/25,09:57:12.900,8.13793106,-2.60300590,32563.92805,1,21459,-18250,-22623,-7.432,-6.086,-1.341,0.00047,-0.52084,0.88739,41.494,318.9,I,,,,,,,,,,,,,,,,
1153932,2026/04/25,09:57:13.000,8.13793966,-2.60301387,32563.90595,1,21474,-18172,-22557,-9.113,-4.185,0.535,-0.02127,-0.50802,0.86012,41.516,319.4,G,0.460,2,12,378.80,24.10,25.098,0.000, ,,'$GNGGA,095713.00,0808.27658,N,00236.18100,W,2,12,0.46,378.8,M,24.1,M,,0136*5D','$GNRMC,095713.00,A,0808.27658,N,00236.18100,W,25.098,319.45,250426,,,D,V*2E',,,,,
1154032,2026/04/25,09:57:13.100,8.13794783,-2.60302209,32563.84180,1,21545,-17971,-22633,-11.715,-2.208,3.884,-0.03520,-0.49686,0.83696,41.508,318.6,I,,,,,,,,,,,,,,,,
1154132,2026/04/25,09:57:13.200,8.13795585,-2.60303039,32563.75545,1,21690,-17597,-22804,-12.197,0.674,8.562,-0.03820,-0.48066,0.83352,41.457,317.9,I,,,,,,,,,,,,,,,,
1154232,2026/04/25,09:57:13.300,8.13796392,-2.60303866,32563.56785,1,21919,-16975,-23165,-11.131,3.777,13.628,-0.04302,-0.45562,0.83062,41.449,317.1,I,,,,,,,,,,,,,,,,
1154332,2026/04/25,09:57:13.400,8.13797200,-2.60304693,32563.33485,1,22189,-16172,-23557,-11.586,6.363,17.232,-0.05142,-0.44007,0.83252,41.420,316.3,I,,,,,,,,,,,,,,,,
1154432,2026/04/25,09:57:13.500,8.13798007,-2.60305521,32563.09980,1,22366,-15284,-23929,-11.576,8.382,18.339,-0.04905,-0.42812,0.83900,41.479,315.5,I,,,,,,,,,,,,,,,,
1154532,2026/04/25,09:57:13.600,8.13798814,-2.60306348,32562.96950,1,22530,-14349,-24411,-8.362,8.936,16.823,-0.04176,-0.42567,0.83815,41.467,314.8,I,,,,,,,,,,,,,,,,
1154632,2026/04/25,09:57:13.700,8.13799622,-2.60307176,32562.88470,1,22617,-13576,-24947,-3.679,9.198,13.448,-0.01148,-0.41996,0.85140,41.426,314.0,I,,,,,,,,,,,,,,,,
1154732,2026/04/25,09:57:13.800,8.13800429,-2.60308003,32562.55680,1,22620,-13071,-25556,-0.882,12.643,9.762,0.02506,-0.41077,0.85481,41.480,313.2,I,,,,,,,,,,,,,,,,
1154832,2026/04/25,09:57:13.900,8.13801232,-2.60308829,32562.46280,1,22523,-12765,-26104,1.454,12.961,5.517,0.05272,-0.41053,0.87738,41.441,312.5,I,,,,,,,,,,,,,,,,
1154932,2026/04/25,09:57:14.000,8.13802049,-2.60309660,32562.46605,1,22331,-12751,-26470,5.382,7.211,1.098,0.09967,-0.40732,0.89946,41.457,311.7,G,0.460,2,12,378.70,24.10,24.750,0.000, ,,'$GNGGA,095714.00,0808.28140,N,00236.18599,W,2,12,0.46,378.7,M,24.1,M,,0136*50','$GNRMC,095714.00,A,0808.28140,N,00236.18599,W,24.750,311.74,250426,,,D,V*24',,,,,
1155032,2026/04/25,09:57:14.100,8.13802910,-2.60310516,32562.45535,1,22196,-12988,-26596,7.507,3.969,-3.511,0.16639,-0.40002,0.88191,41.432,312.2,I,,,,,,,,,,,,,,,,
1155132,2026/04/25,09:57:14.200,8.13803785,-2.60311378,32562.42560,1,22050,-13383,-26663,6.481,5.271,-7.259,0.22326,-0.40491,0.86171,41.423,312.8,I,,,,,,,,,,,,,,,,
1155232,2026/04/25,09:57:14.300,8.13804655,-2.60312237,32562.37795,1,21795,-13901,-26838,4.290,4.750,-8.180,0.26277,-0.42621,0.85468,41.464,313.3,I,,,,,,,,,,,,,,,,
1155332,2026/04/25,09:57:14.400,8.13805526,-2.60313097,32562.44160,1,21601,-14377,-26930,2.854,1.347,-7.831,0.27918,-0.45152,0.84287,41.483,313.9,I,,,,,,,,,,,,,,,,
1155432,2026/04/25,09:57:14.500,8.13806396,-2.60313956,32562.50000,1,21495,-14850,-26912,4.810,-0.439,-8.341,0.27661,-0.47125,0.84500,41.452,314.4,I,,,,,,,,,,,,,,,,
1155532,2026/04/25,09:57:14.600,8.13807267,-2.60314816,32562.52860,1,21354,-15441,-26532,8.442,-4.129,-9.208,0.27064,-0.48330,0.85564,41.449,315.0,I,,,,,,,,,,,,,,,,
1155632,2026/04/25,09:57:14.700,8.13808137,-2.60315676,32562.49425,1,21289,-16024,-26138,8.328,-7.544,-9.329,0.26276,-0.48515,0.85892,41.429,315.6,I,,,,,,,,,,,,,,,,
1155732,2026/04/25,09:57:14.800,8.13809008,-2.60316535,32562.62515,1,21228,-16569,-25609,5.537,-7.017,-9.116,0.24318,-0.48851,0.86882,41.439,316.1,I,,,,,,,,,,,,,,,,
1155832,2026/04/25,09:57:14.900,8.13809879,-2.60317396,32562.69360,1,21226,-17089,-25122,4.826,-7.927,-8.904,0.21579,-0.50319,0.88888,41.467,316.6,I,,,,,,,,,,,,,,,,
1155932,2026/04/25,09:57:15.000,8.13810748,-2.60318254,32562.77915,1,21171,-17585,-24695,4.797,-9.568,-8.583,0.19229,-0.51793,0.90766,41.463,317.2,G,0.460,2,12,378.30,24.10,26.965,0.000, ,,'$GNGGA,095715.00,0808.28664,N,00236.19113,W,2,12,0.46,378.3,M,24.1,M,,0136*53','$GNRMC,095715.00,A,0808.28664,N,00236.19113,W,26.965,317.22,250426,,,D,V*2C',,,,,
1156032,2026/04/25,09:57:15.100,8.13811611,-2.60319095,32562.90695,1,21110,-18001,-24103,3.858,-9.360,-6.708,0.16270,-0.52938,0.91439,41.464,317.0,I,,,,,,,,,,,,,,,,
1156132,2026/04/25,09:57:15.200,8.13812471,-2.60319933,32563.16265,1,21114,-18311,-23573,1.151,-7.930,-3.446,0.13253,-0.55279,0.92156,41.441,316.8,I,,,,,,,,,,,,,,,,
1156232,2026/04/25,09:57:15.300,8.13813332,-2.60320771,32563.21030,1,21168,-18389,-23291,-1.869,-5.967,-0.087,0.08419,-0.57187,0.91109,41.456,316.6,I,,,,,,,,,,,,,,,,
1156332,2026/04/25,09:57:15.400,8.13814193,-2.60321610,32563.25645,1,21297,-18346,-23038,-2.479,-8.998,1.808,0.03094,-0.56961,0.89182,41.449,316.4,I,,,,,,,,,,,,,,,,
1156432,2026/04/25,09:57:15.500,8.13815054,-2.60322449,32563.46880,1,21478,-18262,-22555,-1.885,-10.374,1.550,0.01525,-0.54584,0.86319,41.467,316.1,I,,,,,,,,,,,,,,,,
1156532,2026/04/25,09:57:15.600,8.13815915,-2.60323288,32563.53200,1,21643,-18180,-22027,-0.825,-8.171,1.352,0.01184,-0.53858,0.93094,41.451,315.9,I,,,,,,,,,,,,,,,,
1156632,2026/04/25,09:57:15.700,8.13816776,-2.60324127,32563.60135,1,21709,-18098,-21667,-1.618,-3.634,2.276,-0.00721,-0.51108,1.00606,41.452,315.7,I,,,,,,,,,,,,,,,,
1156732,2026/04/25,09:57:15.800,8.13817638,-2.60324966,32563.49215,1,21717,-17994,-21835,-13.112,2.202,0.393,-0.04247,-0.50040,0.86262,41.443,315.5,I,,,,,,,,,,,,,,,,
1156832,2026/04/25,09:57:15.900,8.13818504,-2.60325802,32563.23300,1,21654,-17901,-22449,-23.707,6.166,-5.252,-0.05957,-0.55011,0.76019,41.491,315.3,I,,,,,,,,,,,,,,,,
1156932,2026/04/25,09:57:16.000,8.13819355,-2.60326646,32562.91685,1,21366,-18036,-23254,-16.727,8.708,-10.005,-0.04760,-0.59495,0.76041,41.425,315.1,G,0.460,2,12,378.30,24.10,25.312,0.000, ,,'$GNGGA,095716.00,0808.29180,N,00236.19617,W,2,12,0.46,378.3,M,24.1,M,,0136*5F','$GNRMC,095716.00,A,0808.29180,N,00236.19617,W,25.312,315.08,250426,,,D,V*23',,,,,
1157032,2026/04/25,09:57:16.100,8.13820155,-2.60327517,32562.77230,1,21010,-18365,-23721,-3.135,6.389,-5.637,0.00377,-0.58906,0.74587,41.448,314.7,I,,,,,,,,,,,,,,,,
1157132,2026/04/25,09:57:16.200,8.13820941,-2.60328395,32562.79595,1,20948,-18411,-23956,0.302,5.197,5.557,0.06159,-0.52150,0.79833,41.450,314.2,I,,,,,,,,,,,,,,,,
1157232,2026/04/25,09:57:16.300,8.13821732,-2.60329271,32562.73620,1,21127,-17964,-24256,-3.884,7.550,15.455,0.07401,-0.44787,0.87187,41.470,313.8,I,,,,,,,,,,,,,,,,
1157332,2026/04/25,09:57:16.400,8.13822523,-2.60330147,32562.46230,1,21335,-17093,-24829,-11.982,12.205,21.743,0.07427,-0.42650,0.85888,41.461,313.3,I,,,,,,,,,,,,,,,,
1157432,2026/04/25,09:57:16.500,8.13823313,-2.60331023,32562.20435,1,21613,-15847,-25467,-13.422,10.959,25.201,0.07308,-0.44065,0.87815,41.441,312.9,I,,,,,,,,,,,,,,,,
1157532,2026/04/25,09:57:16.600,8.13824104,-2.60331899,32561.95225,1,21909,-14552,-26017,-5.890,9.116,26.883,0.07335,-0.42302,0.89609,41.430,312.5,I,,,,,,,,,,,,,,,,
1157632,2026/04/25,09:57:16.700,8.13824895,-2.60332775,32561.92255,1,22110,-13415,-26600,-2.542,11.310,22.647,0.07252,-0.40225,0.87300,41.408,312.0,I,,,,,,,,,,,,,,,,
1157732,2026/04/25,09:57:16.800,8.13825686,-2.60333651,32561.86065,1,22111,-12588,-27033,-2.187,10.723,12.461,0.06278,-0.39088,0.85986,41.416,311.6,I,,,,,,,,,,,,,,,,
1157832,2026/04/25,09:57:16.900,8.13826468,-2.60334526,32561.87775,1,22019,-12322,-27363,1.400,5.986,0.988,0.09914,-0.36110,0.86683,41.477,311.1,I,,,,,,,,,,,,,,,,
1157932,2026/04/25,09:57:17.000,8.13827275,-2.60335405,32561.92805,1,21866,-12646,-27555,5.671,7.228,-9.118,0.15802,-0.34136,0.84951,41.449,310.7,G,0.460,2,12,378.30,24.10,25.355,0.000, ,,'$GNGGA,095717.00,0808.29653,N,00236.20144,W,2,12,0.46,378.3,M,24.1,M,,0136*5C','$GNRMC,095717.00,A,0808.29653,N,00236.20144,W,25.355,310.67,250426,,,D,V*2F',,,,,
1158032,2026/04/25,09:57:17.100,8.13828157,-2.60336301,32561.92805,1,21504,-13340,-27867,6.079,7.447,-12.306,0.18945,-0.34374,0.85962,41.463,311.3,I,,,,,,,,,,,,,,,,
1158132,2026/04/25,09:57:17.200,8.13829063,-2.60337200,32561.86365,1,21213,-14033,-28142,3.373,3.350,-12.342,0.21071,-0.36037,0.86758,41.467,312.0,I,,,,,,,,,,,,,,,,
1158232,2026/04/25,09:57:17.300,8.13829962,-2.60338098,32561.99905,1,20947,-14695,-28108,2.062,0.681,-13.278,0.23789,-0.39023,0.86532,41.465,312.6,I,,,,,,,,,,,,,,,,
1158332,2026/04/25,09:57:17.400,8.13830860,-2.60338996,32562.03355,1,20740,-15369,-27936,4.005,-3.405,-10.509,0.28668,-0.42987,0.86528,41.465,313.2,I,,,,,,,,,,,,,,,,
1158432,2026/04/25,09:57:17.500,8.13831758,-2.60339895,32561.97550,1,20764,-15821,-27561,8.715,-7.360,-2.334,0.29595,-0.46116,0.86125,41.439,313.9,I,,,,,,,,,,,,,,,,
1158532,2026/04/25,09:57:17.600,8.13832656,-2.60340793,32561.96005,1,20945,-16040,-27024,11.192,-8.048,2.705,0.25776,-0.47831,0.87972,41.479,314.5,I,,,,,,,,,,,,,,,,
1158632,2026/04/25,09:57:17.700,8.13833555,-2.60341691,32562.04875,1,21194,-16121,-26255,10.095,-10.063,2.014,0.21615,-0.49174,0.91039,41.455,315.1,I,,,,,,,,,,,,,,,,
1158732,2026/04/25,09:57:17.800,8.13834453,-2.60342590,32562.13950,1,21341,-16265,-25661,7.017,-9.498,-1.713,0.18163,-0.50908,0.94155,41.441,315.7,I,,,,,,,,,,,,,,,,
1158832,2026/04/25,09:57:17.900,8.13835352,-2.60343490,32562.19625,1,21413,-16571,-25170,4.323,-8.955,-5.972,0.15006,-0.53071,0.93656,41.477,316.4,I,,,,,,,,,,,,,,,,
1158932,2026/04/25,09:57:18.000,8.13836249,-2.60344385,32562.33590,1,21435,-16978,-24534,2.827,-9.843,-9.106,0.11519,-0.55544,0.91773,41.465,317.0,G,0.460,2,12,377.90,24.10,28.119,0.000, ,,'$GNGGA,095718.00,0808.30194,N,00236.20681,W,2,12,0.46,377.9,M,24.1,M,,0136*5C','$GNRMC,095718.00,A,0808.30194,N,00236.20681,W,28.119,316.99,250426,,,D,V*2A',,,,,
1159032,2026/04/25,09:57:18.100,8.13837140,-2.60345253,32562.42930,1,21372,-17488,-24019,3.440,-9.506,-11.225,0.09248,-0.57190,0.91898,41.441,316.8,I,,,,,,,,,,,,,,,,
1159132,2026/04/25,09:57:18.200,8.13838028,-2.60346115,32562.61930,1,21230,-18059,-23559,3.187,-8.047,-11.831,0.07290,-0.57430,0.89808,41.445,316.7,I,,,,,,,,,,,,,,,,
1159232,2026/04/25,09:57:18.300,8.13838917,-2.60346979,32562.72000,1,21039,-18614,-23141,0.199,-7.607,-10.028,0.06402,-0.57270,0.87473,41.496,316.5,I,,,,,,,,,,,,,,,,
1159332,2026/04/25,09:57:18.400,8.13839807,-2.60347843,32562.80150,1,20932,-19023,-22811,-2.427,-5.091,-6.933,0.05766,-0.56603,0.88176,41.502,316.3,I,,,,,,,,,,,,,,,,
1159432,2026/04/25,09:57:18.500,8.13840696,-2.60348707,32562.89360,1,20921,-19221,-22681,-5.037,-5.033,-1.851,0.04553,-0.56032,0.85191,41.471,316.1,I,,,,,,,,,,,,,,,,
1159532,2026/04/25,09:57:18.600,8.13841585,-2.60349571,32562.86500,1,21034,-19057,-22551,-8.065,-7.231,6.100,0.05715,-0.55205,0.83006,41.436,316.0,I,,,,,,,,,,,,,,,,
1159632,2026/04/25,09:57:18.700,8.13842474,-2.60350435,32562.87025,1,21368,-18501,-22392,-7.669,-3.147,15.387,0.04526,-0.53019,0.84770,41.439,315.8,I,,,,,,,,,,,,,,,,
1159732,2026/04/25,09:57:18.800,8.13843363,-2.60351299,32562.93315,1,21802,-17623,-22500,-8.985,3.093,20.844,0.01849,-0.50708,0.82339,41.537,315.6,I,,,,,,,,,,,,,,,,
1159832,2026/04/25,09:57:18.900,8.13844255,-2.60352160,32562.73460,1,22222,-16457,-22794,-13.320,2.772,24.962,0.00484,-0.49116,0.81027,41.467,315.5,I,,,,,,,,,,,,,,,,
1159932,2026/04/25,09:57:19.000,8.13845139,-2.60353031,32562.55230,1,22628,-15102,-23271,-14.579,8.651,25.842,-0.04229,-0.50156,0.85390,41.451,315.3,G,0.460,2,12,377.80,24.10,26.013,0.000, ,,'$GNGGA,095719.00,0808.30727,N,00236.21200,W,2,12,0.46,377.8,M,24.1,M,,0136*5E','$GNRMC,095719.00,A,0808.30727,N,00236.21200,W,26.013,315.32,250426,,,D,V*2E',,,,,
1160032,2026/04/25,09:57:19.100,8.13845993,-2.60353931,32562.27525,1,22822,-13931,-23898,-9.169,9.868,18.974,-0.05610,-0.48710,0.91155,41.449,315.0,I,,,,,,,,,,,,,,,,
1160132,2026/04/25,09:57:19.200,8.13846839,-2.60354841,32562.03560,1,22936,-13234,-24291,-4.034,4.503,9.121,-0.02682,-0.43178,0.89747,41.434,314.7,I,,,,,,,,,,,,,,,,
1160232,2026/04/25,09:57:19.300,8.13847687,-2.60355748,32561.97935,1,22879,-12996,-24615,-4.662,11.400,-0.273,0.01136,-0.42224,0.92022,41.514,314.3,I,,,,,,,,,,,,,,,,
1160332,2026/04/25,09:57:19.400,8.13848535,-2.60356654,32561.83855,1,22616,-13176,-25217,-0.035,12.598,-7.819,0.03062,-0.41377,0.97353,41.475,314.0,I,,,,,,,,,,,,,,,,
1160432,2026/04/25,09:57:19.500,8.13849384,-2.60357561,32561.77150,1,22245,-13756,-25748,-2.107,8.934,-15.081,0.05605,-0.40221,0.89235,41.432,313.7,I,,,,,,,,,,,,,,,,
1160532,2026/04/25,09:57:19.600,8.13850232,-2.60358468,32561.68235,1,21755,-14579,-26239,-10.672,9.853,-22.403,0.11486,-0.43783,0.83571,41.464,313.4,I,,,,,,,,,,,,,,,,
1160632,2026/04/25,09:57:19.700,8.13851081,-2.60359374,32561.63735,1,21136,-15524,-26857,-7.817,10.641,-24.210,0.18103,-0.47656,0.85142,41.442,313.1,I,,,,,,,,,,,,,,,,
1160732,2026/04/25,09:57:19.800,8.13851929,-2.60360281,32561.59935,1,20556,-16417,-27402,-0.316,6.718,-17.198,0.23536,-0.48143,0.79043,41.445,312.7,I,,,,,,,,,,,,,,,,
1160832,2026/04/25,09:57:19.900,8.13852771,-2.60361186,32561.64380,1,20153,-17045,-27752,1.514,5.873,-7.427,0.29066,-0.45595,0.77504,41.448,312.4,I,,,,,,,,,,,,,,,,
1160932,2026/04/25,09:57:20.000,8.13853633,-2.60362096,32561.76935,1,19923,-17230,-28019,1.673,6.009,2.585,0.30028,-0.44382,0.79898,41.464,312.1,G,0.460,2,12,377.80,24.10,26.903,0.000, ,,'$GNGGA,095720.00,0808.31235,N,00236.21745,W,2,12,0.46,377.8,M,24.1,M,,0136*57','$GNRMC,095720.00,A,0808.31235,N,00236.21745,W,26.903,312.12,250426,,,D,V*2A',,,,,
1161032,2026/04/25,09:57:20.100,8.13854556,-2.60363028,32561.76440,1,20015,-17000,-27883,3.266,0.209,13.420,0.26019,-0.42493,0.82615,41.441,312.5,I,,,,,,,,,,,,,,,,
1161132,2026/04/25,09:57:20.200,8.13855498,-2.60363966,32561.72810,1,20421,-16478,-27611,8.131,-4.096,17.420,0.23398,-0.38041,0.86889,41.479,313.0,I,,,,,,,,,,,,,,,,
1161232,2026/04/25,09:57:20.300,8.13856434,-2.60364901,32561.59780,1,20928,-15930,-27111,8.819,-8.589,16.884,0.23761,-0.34781,0.88435,41.489,313.4,I,,,,,,,,,,,,,,,,
1161332,2026/04/25,09:57:20.400,8.13857370,-2.60365837,32561.56965,1,21410,-15318,-26535,3.042,-10.052,16.280,0.19934,-0.35398,0.87313,41.451,313.9,I,,,,,,,,,,,,,,,,
1161432,2026/04/25,09:57:20.500,8.13858306,-2.60366773,32561.56455,1,21806,-14757,-26107,0.237,-7.852,11.078,0.15231,-0.37160,0.88530,41.461,314.3,I,,,,,,,,,,,,,,,,
1161532,2026/04/25,09:57:20.600,8.13859242,-2.60367708,32561.58330,1,22092,-14415,-25525,0.198,-7.999,4.474,0.09843,-0.40850,0.90007,41.471,314.7,I,,,,,,,,,,,,,,,,
1161632,2026/04/25,09:57:20.700,8.13860177,-2.60368644,32561.76350,1,22247,-14450,-25041,-0.133,-8.245,-3.765,0.07044,-0.44664,0.86324,41.468,315.2,I,,,,,,,,,,,,,,,,
1161732,2026/04/25,09:57:20.800,8.13861113,-2.60369580,32561.75955,1,22246,-14793,-24637,1.826,-7.960,-10.962,0.04829,-0.48549,0.83702,41.477,315.6,I,,,,,,,,,,,,,,,,
1161832,2026/04/25,09:57:20.900,8.13862052,-2.60370515,32561.77240,1,22134,-15468,-24286,10.023,-7.094,-15.502,0.01756,-0.50384,0.88397,41.424,316.1,I,,,,,,,,,,,,,,,,
1161932,2026/04/25,09:57:21.000,8.13862983,-2.60371451,32562.07085,1,21952,-16447,-23747,9.694,-7.075,-17.548,0.00184,-0.51044,0.85761,41.470,316.5,G,0.460,2,12,377.50,24.10,29.090,0.000, ,,'$GNGGA,095721.00,0808.31798,N,00236.22305,W,2,12,0.46,377.5,M,24.1,M,,0136*5A','$GNRMC,095721.00,A,0808.31798,N,00236.22305,W,29.090,316.53,250426,,,D,V*27',,,,,
1162032,2026/04/25,09:57:21.100,8.13863890,-2.60372384,32562.25285,1,21652,-17371,-23246,2.977,-4.397,-18.127,0.00010,-0.53011,0.86354,41.419,316.1,I,,,,,,,,,,,,,,,,
1162132,2026/04/25,09:57:21.200,8.13864789,-2.60373317,32562.11070,1,21270,-18196,-23024,1.410,-1.246,-15.573,0.00678,-0.55060,0.88681,41.458,315.7,I,,,,,,,,,,,,,,,,
1162232,2026/04/25,09:57:21.300,8.13865691,-2.60374250,32562.20735,1,20992,-18818,-22996,0.318,-2.220,-8.497,0.03033,-0.56033,0.86223,41.463,315.4,I,,,,,,,,,,,,,,,,
1162332,2026/04/25,09:57:21.400,8.13866593,-2.60375183,32562.35945,1,20945,-19001,-22902,-1.109,-2.276,2.051,0.04237,-0.55111,0.88100,41.476,315.0,I,,,,,,,,,,,,,,,,
1162432,2026/04/25,09:57:21.500,8.13867495,-2.60376116,32562.45210,1,21132,-18698,-22777,-2.364,-0.999,11.020,0.04857,-0.53635,0.88514,41.466,314.6,I,,,,,,,,,,,,,,,,
1162532,2026/04/25,09:57:21.600,8.13868398,-2.60377049,32562.35970,1,21467,-18060,-22718,-5.500,-0.483,18.033,0.06310,-0.52342,0.87689,41.469,314.2,I,,,,,,,,,,,,,,,,
1162632,2026/04/25,09:57:21.700,8.13869300,-2.60377982,32562.26350,1,21945,-17062,-22882,-7.804,1.074,23.907,0.06041,-0.51698,0.88499,41.482,313.8,I,,,,,,,,,,,,,,,,
1162732,2026/04/25,09:57:21.800,8.13870202,-2.60378915,32562.10860,1,22427,-15860,-23018,-8.326,2.852,23.542,0.03385,-0.52189,0.86161,41.430,313.5,I,,,,,,,,,,,,,,,,
1162832,2026/04/25,09:57:21.900,8.13871104,-2.60379847,32561.91885,1,22694,-14808,-23219,-6.858,3.809,17.010,0.02881,-0.52737,0.85074,41.473,313.1,I,,,,,,,,,,,,,,,,
