timestamp,x,y,magnetic_field,source
1777114259.0,0.0,0.0,32576.48,base_station
1777114259.5,0.0,0.0,32576.07,base_station
1777114260.0,0.0,0.0,32576.21,base_station
1777114260.5,0.0,0.0,32576.21,base_station
1777114261.0,0.0,0.0,32576.13,base_station
1777114261.5,0.0,0.0,32575.98,base_station
1777114262.0,0.0,0.0,32576.35,base_station
1777114262.5,0.0,0.0,32576.6,base_station
1777114263.0,0.0,0.0,32575.89,base_station
1777114263.5,0.0,0.0,32576.41,base_station
1777114264.0,0.0,0.0,32576.19,base_station
1777114264.5,0.0,0.0,32576.3,base_station
1777114265.0,0.0,0.0,32576.53,base_station
1777114265.5,0.0,0.0,32576.39,base_station
1777114266.0,0.0,0.0,32576.02,base_station
1777114266.5,0.0,0.0,32576.58,base_station
1777114267.0,0.0,0.0,32576.39,base_station
1777114267.5,0.0,0.0,32576.03,base_station
1777114268.0,0.0,0.0,32576.48,base_station
1777114268.5,0.0,0.0,32576.3,base_station
1777114269.0,0.0,0.0,32576.27,base_station
1777114269.5,0.0,0.0,32576.34,base_station
1777114270.0,0.0,0.0,32576.29,base_station
1777114270.5,0.0,0.0,32576.57,base_station
1777114271.0,0.0,0.0,32576.49,base_station
1777114271.5,0.0,0.0,32576.46,base_station
1777114272.0,0.0,0.0,32575.86,base_station
1777114272.5,0.0,0.0,32576.5,base_station
1777114273.0,0.0,0.0,32576.59,base_station
1777114273.5,0.0,0.0,32576.12,base_station
1777114274.0,0.0,0.0,32576.62,base_station
1777114274.5,0.0,0.0,32575.81,base_station
1777114275.0,0.0,0.0,32576.5,base_station
1777114275.5,0.0,0.0,32576.32,base_station
1777114276.0,0.0,0.0,32576.18,base_station
1777114276.5,0.0,0.0,32575.91,base_station
1777114277.0,0.0,0.0,32575.92,base_station
1777114277.5,0.0,0.0,32575.97,base_station
1777114278.0,0.0,0.0,32576.0,base_station
1777114278.5,0.0,0.0,32576.76,base_station
1777114279.0,0.0,0.0,32576.61,base_station
1777114279.5,0.0,0.0,32576.08,base_station
1777114280.0,0.0,0.0,32576.16,base_station
1777114280.5,0.0,0.0,32575.96,base_station
1777114281.0,0.0,0.0,32576.26,base_station
1777114281.5,0.0,0.0,32576.36,base_station
1777114282.0,0.0,0.0,32576.17,base_station
1777114282.5,0.0,0.0,32576.23,base_station
1777114283.0,0.0,0.0,32576.29,base_station
1777114283.5,0.0,0.0,32576.32,base_station
1777114284.0,0.0,0.0,32576.37,base_station
1777114284.5,0.0,0.0,32575.82,base_station
1777114285.0,0.0,0.0,32575.89,base_station
1777114285.5,0.0,0.0,32575.85,base_station
1777114286.0,0.0,0.0,32575.67,base_station
1777114286.5,0.0,0.0,32576.41,base_station
1777114287.0,0.0,0.0,32576.13,base_station
1777114287.5,0.0,0.0,32576.08,base_station
1777114288.0,0.0,0.0,32576.39,base_station
1777114288.5,0.0,0.0,32576.01,base_station
1777114289.0,0.0,0.0,32575.91,base_station
1777114289.5,0.0,0.0,32575.79,base_station
1777114290.0,0.0,0.0,32576.06,base_station
1777114290.5,0.0,0.0,32576.08,base_station
1777114291.0,0.0,0.0,32576.24,base_station
1777114291.5,0.0,0.0,32576.11,base_station
1777114292.0,0.0,0.0,32576.33,base_station
1777114292.5,0.0,0.0,32576.32,base_station
1777114293.0,0.0,0.0,32576.22,base_station
1777114293.5,0.0,0.0,32576.24,base_station
1777114294.0,0.0,0.0,32576.01,base_station
1777114294.5,0.0,0.0,32576.33,base_station
1777114295.0,0.0,0.0,32575.88,base_station
1777114295.5,0.0,0.0,32575.91,base_station
1777114296.0,0.0,0.0,32576.11,base_station
1777114296.5,0.0,0.0,32576.11,base_station
1777114297.0,0.0,0.0,32576.16,base_station
1777114297.5,0.0,0.0,32576.12,base_station
1777114298.0,0.0,0.0,32575.82,base_station
1777114298.5,0.0,0.0,32575.76,base_station
1777114299.0,0.0,0.0,32576.12,base_station
1777114299.5,0.0,0.0,32576.14,base_station
1777114300.0,0.0,0.0,32575.73,base_station
1777114300.5,0.0,0.0,32576.19,base_station
1777114301.0,0.0,0.0,32575.52,base_station
1777114301.5,0.0,0.0,32575.8,base_station
1777114302.0,0.0,0.0,32576.05,base_station
1777114302.5,0.0,0.0,32576.35,base_station
1777114303.0,0.0,0.0,32575.94,base_station
1777114303.5,0.0,0.0,32575.74,base_station
1777114304.0,0.0,0.0,32576.33,base_station
1777114304.5,0.0,0.0,32575.73,base_station
1777114305.0,0.0,0.0,32576.14,base_station
1777114305.5,0.0,0.0,32576.2,base_station
1777114306.0,0.0,0.0,32575.64,base_station
1777114306.5,0.0,0.0,32576.32,base_station
1777114307.0,0.0,0.0,32576.16,base_station
1777114307.5,0.0,0.0,32575.58,base_station
1777114308.0,0.0,0.0,32576.04,base_station
1777114308.5,0.0,0.0,32575.94,base_station
1777114309.0,0.0,0.0,32575.92,base_station
1777114309.5,0.0,0.0,32575.46,base_station
1777114310.0,0.0,0.0,32575.96,base_station
1777114310.5,0.0,0.0,32575.8,base_station
1777114311.0,0.0,0.0,32575.91,base_station
1777114311.5,0.0,0.0,32576.3,base_station
1777114312.0,0.0,0.0,32575.86,base_station
1777114312.5,0.0,0.0,32576.29,base_station
1777114313.0,0.0,0.0,32575.75,base_station
1777114313.5,0.0,0.0,32575.48,base_station
1777114314.0,0.0,0.0,32576.27,base_station
1777114314.5,0.0,0.0,32575.46,base_station
1777114315.0,0.0,0.0,32575.7,base_station
1777114315.5,0.0,0.0,32576.11,base_station
1777114316.0,0.0,0.0,32575.83,base_station
1777114316.5,0.0,0.0,32575.96,base_station
1777114317.0,0.0,0.0,32575.59,base_station
1777114317.5,0.0,0.0,32575.95,base_station
1777114318.0,0.0,0.0,32575.84,base_station
1777114318.5,0.0,0.0,32576.19,base_station
1777114319.0,0.0,0.0,32575.99,base_station
1777114319.5,0.0,0.0,32575.66,base_station
1777114320.0,0.0,0.0,32575.9,base_station
1777114320.5,0.0,0.0,32575.63,base_station
1777114321.0,0.0,0.0,32575.89,base_station
1777114321.5,0.0,0.0,32575.89,base_station
1777114322.0,0.0,0.0,32576.1,base_station
1777114322.5,0.0,0.0,32575.35,base_station
1777114323.0,0.0,0.0,32576.44,base_station
1777114323.5,0.0,0.0,32575.22,base_station
1777114324.0,0.0,0.0,32575.63,base_station
1777114324.5,0.0,0.0,32575.78,base_station
1777114325.0,0.0,0.0,32576.04,base_station
1777114325.5,0.0,0.0,32575.47,base_station
1777114326.0,0.0,0.0,32575.78,base_station
1777114326.5,0.0,0.0,32575.89,base_station
1777114327.0,0.0,0.0,32575.83,base_station
1777114327.5,0.0,0.0,32575.46,base_station
1777114328.0,0.0,0.0,32575.27,base_station
1777114328.5,0.0,0.0,32575.97,base_station
1777114329.0,0.0,0.0,32575.8,base_station
1777114329.5,0.0,0.0,32575.66,base_station
1777114330.0,0.0,0.0,32575.48,base_station
1777114330.5,0.0,0.0,32575.1,base_station
1777114331.0,0.0,0.0,32575.53,base_station
1777114331.5,0.0,0.0,32575.77,base_station
1777114332.0,0.0,0.0,32575.67,base_station
1777114332.5,0.0,0.0,32575.4,base_station
1777114333.0,0.0,0.0,32575.74,base_station
1777114333.5,0.0,0.0,32575.83,base_station
1777114334.0,0.0,0.0,32576.2,base_station
1777114334.5,0.0,0.0,32575.71,base_station
1777114335.0,0.0,0.0,32575.61,base_station
1777114335.5,0.0,0.0,32575.76,base_station
1777114336.0,0.0,0.0,32575.39,base_station
1777114336.5,0.0,0.0,32576.05,base_station
1777114337.0,0.0,0.0,32576.2,base_station
1777114337.5,0.0,0.0,32575.58,base_station
1777114338.0,0.0,0.0,32575.72,base_station
1777114338.5,0.0,0.0,32575.94,base_station
1777114339.0,0.0,0.0,32575.74,base_station
1777114339.5,0.0,0.0,32575.39,base_station
1777114340.0,0.0,0.0,32575.6,base_station
1777114340.5,0.0,0.0,32575.63,base_station
1777114341.0,0.0,0.0,32575.68,base_station
1777114341.5,0.0,0.0,32575.75,base_station
1777114342.0,0.0,0.0,32575.66,base_station
1777114342.5,0.0,0.0,32575.04,base_station
1777114343.0,0.0,0.0,32575.77,base_station
1777114343.5,0.0,0.0,32575.21,base_station
1777114344.0,0.0,0.0,32575.86,base_station
1777114344.5,0.0,0.0,32575.7,base_station
1777114345.0,0.0,0.0,32575.62,base_station
1777114345.5,0.0,0.0,32575.9,base_station
1777114346.0,0.0,0.0,32575.96,base_station
1777114346.5,0.0,0.0,32575.21,base_station
1777114347.0,0.0,0.0,32576.1,base_station
1777114347.5,0.0,0.0,32575.07,base_station
1777114348.0,0.0,0.0,32575.29,base_station
1777114348.5,0.0,0.0,32575.96,base_station
1777114349.0,0.0,0.0,32575.87,base_station
1777114349.5,0.0,0.0,32575.54,base_station
1777114350.0,0.0,0.0,32576.01,base_station
1777114350.5,0.0,0.0,32575.52,base_station
1777114351.0,0.0,0.0,32575.91,base_station
1777114351.5,0.0,0.0,32575.44,base_station
1777114352.0,0.0,0.0,32575.73,base_station
1777114352.5,0.0,0.0,32575.32,base_station
1777114353.0,0.0,0.0,32575.61,base_station
1777114353.5,0.0,0.0,32575.83,base_station
1777114354.0,0.0,0.0,32576.0,base_station
1777114354.5,0.0,0.0,32576.12,base_station
1777114355.0,0.0,0.0,32576.12,base_station
1777114355.5,0.0,0.0,32575.3,base_station
1777114356.0,0.0,0.0,32575.33,base_station
1777114356.5,0.0,0.0,32575.07,base_station
1777114357.0,0.0,0.0,32575.34,base_station
1777114357.5,0.0,0.0,32575.09,base_station
1777114358.0,0.0,0.0,32575.6,base_station
1777114358.5,0.0,0.0,32575.35,base_station
1777114359.0,0.0,0.0,32575.0,base_station
1777114359.5,0.0,0.0,32575.35,base_station
1777114360.0,0.0,0.0,32576.05,base_station
1777114360.5,0.0,0.0,32575.09,base_station
1777114361.0,0.0,0.0,32575.12,base_station
1777114361.5,0.0,0.0,32575.07,base_station
1777114362.0,0.0,0.0,32575.89,base_station
1777114362.5,0.0,0.0,32575.15,base_station
1777114363.0,0.0,0.0,32575.41,base_station
1777114363.5,0.0,0.0,32575.33,base_station
1777114364.0,0.0,0.0,32575.36,base_station
1777114364.5,0.0,0.0,32575.87,base_station
1777114365.0,0.0,0.0,32575.77,base_station
1777114365.5,0.0,0.0,32575.56,base_station
1777114366.0,0.0,0.0,32575.05,base_station
1777114366.5,0.0,0.0,32575.88,base_station
1777114367.0,0.0,0.0,32575.34,base_station
1777114367.5,0.0,0.0,32575.37,base_station
1777114368.0,0.0,0.0,32575.53,base_station
1777114368.5,0.0,0.0,32575.57,base_station
1777114369.0,0.0,0.0,32575.27,base_station
1777114369.5,0.0,0.0,32575.43,base_station
1777114370.0,0.0,0.0,32575.43,base_station
1777114370.5,0.0,0.0,32575.6,base_station
1777114371.0,0.0,0.0,32575.36,base_station
1777114371.5,0.0,0.0,32575.77,base_station
1777114372.0,0.0,0.0,32575.64,base_station
1777114372.5,0.0,0.0,32575.67,base_station
1777114373.0,0.0,0.0,32575.7,base_station
1777114373.5,0.0,0.0,32575.53,base_station
1777114374.0,0.0,0.0,32574.96,base_station
1777114374.5,0.0,0.0,32575.8,base_station
1777114375.0,0.0,0.0,32575.04,base_station
1777114375.5,0.0,0.0,32574.91,base_station
1777114376.0,0.0,0.0,32575.55,base_station
1777114376.5,0.0,0.0,32575.31,base_station
1777114377.0,0.0,0.0,32574.68,base_station
1777114377.5,0.0,0.0,32575.59,base_station
1777114378.0,0.0,0.0,32575.31,base_station
1777114378.5,0.0,0.0,32575.49,base_station
1777114379.0,0.0,0.0,32575.61,base_station
1777114379.5,0.0,0.0,32575.56,base_station
1777114380.0,0.0,0.0,32575.2,base_station
1777114380.5,0.0,0.0,32575.15,base_station
1777114381.0,0.0,0.0,32575.53,base_station
1777114381.5,0.0,0.0,32574.96,base_station
1777114382.0,0.0,0.0,32575.07,base_station
1777114382.5,0.0,0.0,32575.29,base_station
1777114383.0,0.0,0.0,32575.89,base_station
1777114383.5,0.0,0.0,32575.99,base_station
1777114384.0,0.0,0.0,32575.49,base_station
1777114384.5,0.0,0.0,32575.65,base_station
1777114385.0,0.0,0.0,32575.14,base_station
1777114385.5,0.0,0.0,32575.08,base_station
1777114386.0,0.0,0.0,32575.73,base_station
1777114386.5,0.0,0.0,32575.58,base_station
1777114387.0,0.0,0.0,32575.8,base_station
1777114387.5,0.0,0.0,32575.66,base_station
1777114388.0,0.0,0.0,32575.35,base_station
1777114388.5,0.0,0.0,32575.48,base_station
1777114389.0,0.0,0.0,32575.57,base_station
1777114389.5,0.0,0.0,32575.29,base_station
1777114390.0,0.0,0.0,32575.94,base_station
1777114390.5,0.0,0.0,32575.76,base_station
1777114391.0,0.0,0.0,32575.55,base_station
1777114391.5,0.0,0.0,32575.29,base_station
1777114392.0,0.0,0.0,32575.08,base_station
1777114392.5,0.0,0.0,32575.23,base_station
1777114393.0,0.0,0.0,32575.23,base_station
1777114393.5,0.0,0.0,32575.11,base_station
1777114394.0,0.0,0.0,32575.36,base_station
1777114394.5,0.0,0.0,32575.02,base_station
1777114395.0,0.0,0.0,32575.34,base_station
1777114395.5,0.0,0.0,32575.31,base_station
1777114396.0,0.0,0.0,32574.87,base_station
1777114396.5,0.0,0.0,32575.17,base_station
1777114397.0,0.0,0.0,32575.58,base_station
1777114397.5,0.0,0.0,32575.8,base_station
1777114398.0,0.0,0.0,32575.07,base_station
1777114398.5,0.0,0.0,32575.52,base_station
1777114399.0,0.0,0.0,32575.14,base_station
1777114399.5,0.0,0.0,32574.91,base_station
1777114400.0,0.0,0.0,32575.23,base_station
1777114400.5,0.0,0.0,32575.23,base_station
1777114401.0,0.0,0.0,32574.78,base_station
1777114401.5,0.0,0.0,32575.14,base_station
1777114402.0,0.0,0.0,32575.04,base_station
1777114402.5,0.0,0.0,32575.9,base_station
1777114403.0,0.0,0.0,32575.23,base_station
1777114403.5,0.0,0.0,32574.98,base_station
1777114404.0,0.0,0.0,32575.13,base_station
1777114404.5,0.0,0.0,32574.82,base_station
1777114405.0,0.0,0.0,32575.0,base_station
1777114405.5,0.0,0.0,32575.0,base_station
1777114406.0,0.0,0.0,32575.16,base_station
1777114406.5,0.0,0.0,32574.91,base_station
1777114407.0,0.0,0.0,32575.09,base_station
1777114407.5,0.0,0.0,32575.07,base_station
1777114408.0,0.0,0.0,32574.74,base_station
1777114408.5,0.0,0.0,32575.01,base_station
1777114409.0,0.0,0.0,32574.22,base_station
1777114409.5,0.0,0.0,32575.04,base_station
1777114410.0,0.0,0.0,32575.34,base_station
1777114410.5,0.0,0.0,32574.83,base_station
1777114411.0,0.0,0.0,32575.09,base_station
1777114411.5,0.0,0.0,32575.19,base_station
1777114412.0,0.0,0.0,32575.03,base_station
1777114412.5,0.0,0.0,32575.51,base_station
1777114413.0,0.0,0.0,32574.76,base_station
1777114413.5,0.0,0.0,32575.12,base_station
1777114414.0,0.0,0.0,32575.48,base_station
1777114414.5,0.0,0.0,32574.73,base_station
1777114415.0,0.0,0.0,32574.79,base_station
1777114415.5,0.0,0.0,32574.6,base_station
1777114416.0,0.0,0.0,32575.01,base_station
1777114416.5,0.0,0.0,32574.82,base_station
1777114417.0,0.0,0.0,32574.55,base_station
1777114417.5,0.0,0.0,32574.61,base_station
1777114418.0,0.0,0.0,32575.25,base_station
1777114418.5,0.0,0.0,32575.09,base_station
1777114419.0,0.0,0.0,32574.81,base_station
1777114419.5,0.0,0.0,32574.98,base_station
1777114420.0,0.0,0.0,32574.69,base_station
1777114420.5,0.0,0.0,32575.17,base_station
1777114421.0,0.0,0.0,32574.77,base_station
1777114421.5,0.0,0.0,32574.87,base_station
1777114422.0,0.0,0.0,32574.69,base_station
1777114422.5,0.0,0.0,32575.04,base_station
1777114423.0,0.0,0.0,32574.83,base_station
1777114423.5,0.0,0.0,32574.93,base_station
1777114424.0,0.0,0.0,32574.91,base_station
1777114424.5,0.0,0.0,32574.99,base_station
1777114425.0,0.0,0.0,32574.74,base_station
1777114425.5,0.0,0.0,32575.28,base_station
1777114426.0,0.0,0.0,32574.6,base_station
1777114426.5,0.0,0.0,32575.1,base_station
1777114427.0,0.0,0.0,32575.28,base_station
1777114427.5,0.0,0.0,32574.95,base_station
1777114428.0,0.0,0.0,32574.81,base_station
1777114428.5,0.0,0.0,32574.68,base_station
1777114429.0,0.0,0.0,32574.45,base_station
1777114429.5,0.0,0.0,32574.51,base_station
1777114430.0,0.0,0.0,32574.86,base_station
1777114430.5,0.0,0.0,32574.82,base_station
1777114431.0,0.0,0.0,32574.66,base_station
1777114431.5,0.0,0.0,32575.17,base_station
1777114432.0,0.0,0.0,32575.03,base_station
1777114432.5,0.0,0.0,32574.83,base_station
1777114433.0,0.0,0.0,32574.99,base_station
1777114433.5,0.0,0.0,32575.72,base_station
1777114434.0,0.0,0.0,32574.65,base_station
1777114434.5,0.0,0.0,32575.12,base_station
1777114435.0,0.0,0.0,32574.94,base_station
1777114435.5,0.0,0.0,32574.99,base_station
1777114436.0,0.0,0.0,32574.64,base_station
1777114436.5,0.0,0.0,32574.82,base_station
1777114437.0,0.0,0.0,32574.58,base_station
1777114437.5,0.0,0.0,32574.41,base_station
1777114438.0,0.0,0.0,32574.8,base_station
1777114438.5,0.0,0.0,32574.91,base_station
1777114439.0,0.0,0.0,32574.54,base_station
1777114439.5,0.0,0.0,32575.1,base_station
1777114440.0,0.0,0.0,32575.0,base_station
1777114440.5,0.0,0.0,32574.55,base_station
1777114441.0,0.0,0.0,32574.78,base_station
1777114441.5,0.0,0.0,32575.28,base_station
1777114442.0,0.0,0.0,32574.41,base_station
1777114442.5,0.0,0.0,32574.35,base_station
1777114443.0,0.0,0.0,32573.95,base_station
1777114443.5,0.0,0.0,32574.78,base_station
1777114444.0,0.0,0.0,32575.01,base_station
1777114444.5,0.0,0.0,32574.91,base_station
1777114445.0,0.0,0.0,32574.74,base_station
1777114445.5,0.0,0.0,32575.0,base_station
1777114446.0,0.0,0.0,32574.34,base_station
1777114446.5,0.0,0.0,32574.78,base_station
1777114447.0,0.0,0.0,32574.59,base_station
1777114447.5,0.0,0.0,32574.88,base_station
1777114448.0,0.0,0.0,32574.76,base_station
1777114448.5,0.0,0.0,32574.43,base_station
1777114449.0,0.0,0.0,32574.85,base_station
1777114449.5,0.0,0.0,32574.39,base_station
1777114450.0,0.0,0.0,32575.42,base_station
1777114450.5,0.0,0.0,32574.8,base_station
1777114451.0,0.0,0.0,32574.24,base_station
1777114451.5,0.0,0.0,32575.09,base_station
1777114452.0,0.0,0.0,32574.68,base_station
1777114452.5,0.0,0.0,32574.39,base_station
1777114453.0,0.0,0.0,32575.12,base_station
1777114453.5,0.0,0.0,32574.71,base_station
1777114454.0,0.0,0.0,32574.79,base_station
1777114454.5,0.0,0.0,32574.93,base_station
1777114455.0,0.0,0.0,32574.89,base_station
1777114455.5,0.0,0.0,32574.21,base_station
1777114456.0,0.0,0.0,32574.9,base_station
1777114456.5,0.0,0.0,32574.93,base_station
1777114457.0,0.0,0.0,32574.82,base_station
1777114457.5,0.0,0.0,32574.07,base_station
1777114458.0,0.0,0.0,32574.49,base_station
1777114458.5,0.0,0.0,32574.63,base_station
1777114459.0,0.0,0.0,32574.36,base_station
1777114459.5,0.0,0.0,32573.87,base_station
1777114460.0,0.0,0.0,32574.97,base_station
1777114460.5,0.0,0.0,32574.79,base_station
1777114461.0,0.0,0.0,32574.85,base_station
1777114461.5,0.0,0.0,32574.66,base_station
1777114462.0,0.0,0.0,32574.53,base_station
1777114462.5,0.0,0.0,32574.74,base_station
1777114463.0,0.0,0.0,32574.5,base_station
1777114463.5,0.0,0.0,32574.12,base_station
1777114464.0,0.0,0.0,32574.54,base_station
1777114464.5,0.0,0.0,32574.45,base_station
1777114465.0,0.0,0.0,32575.11,base_station
1777114465.5,0.0,0.0,32574.35,base_station
1777114466.0,0.0,0.0,32574.63,base_station
1777114466.5,0.0,0.0,32574.49,base_station
1777114467.0,0.0,0.0,32574.31,base_station
1777114467.5,0.0,0.0,32574.03,base_station
1777114468.0,0.0,0.0,32574.49,base_station
1777114468.5,0.0,0.0,32574.93,base_station
1777114469.0,0.0,0.0,32574.42,base_station
1777114469.5,0.0,0.0,32574.63,base_station
1777114470.0,0.0,0.0,32574.6,base_station
1777114470.5,0.0,0.0,32574.59,base_station
1777114471.0,0.0,0.0,32574.4,base_station
1777114471.5,0.0,0.0,32574.22,base_station
1777114472.0,0.0,0.0,32574.54,base_station
1777114472.5,0.0,0.0,32574.81,base_station
1777114473.0,0.0,0.0,32574.37,base_station
1777114473.5,0.0,0.0,32574.59,base_station
1777114474.0,0.0,0.0,32574.05,base_station
1777114474.5,0.0,0.0,32574.24,base_station
1777114475.0,0.0,0.0,32574.65,base_station
1777114475.5,0.0,0.0,32574.66,base_station
1777114476.0,0.0,0.0,32574.91,base_station
1777114476.5,0.0,0.0,32574.66,base_station
1777114477.0,0.0,0.0,32574.15,base_station
1777114477.5,0.0,0.0,32574.19,base_station
1777114478.0,0.0,0.0,32574.36,base_station
1777114478.5,0.0,0.0,32574.21,base_station
1777114479.0,0.0,0.0,32574.35,base_station
1777114479.5,0.0,0.0,32574.57,base_station
1777114480.0,0.0,0.0,32574.28,base_station
1777114480.5,0.0,0.0,32574.42,base_station
1777114481.0,0.0,0.0,32574.85,base_station
1777114481.5,0.0,0.0,32574.2,base_station
1777114482.0,0.0,0.0,32574.21,base_station
1777114482.5,0.0,0.0,32574.47,base_station
1777114483.0,0.0,0.0,32574.45,base_station
1777114483.5,0.0,0.0,32574.91,base_station
1777114484.0,0.0,0.0,32573.92,base_station
1777114484.5,0.0,0.0,32574.51,base_station
1777114485.0,0.0,0.0,32574.22,base_station
1777114485.5,0.0,0.0,32574.3,base_station
1777114486.0,0.0,0.0,32574.14,base_station
1777114486.5,0.0,0.0,32574.89,base_station
1777114487.0,0.0,0.0,32574.49,base_station
1777114487.5,0.0,0.0,32574.34,base_station
1777114488.0,0.0,0.0,32573.85,base_station
1777114488.5,0.0,0.0,32574.71,base_station
1777114489.0,0.0,0.0,32574.5,base_station
1777114489.5,0.0,0.0,32574.54,base_station
1777114490.0,0.0,0.0,32574.33,base_station
1777114490.5,0.0,0.0,32573.65,base_station
1777114491.0,0.0,0.0,32574.28,base_station
1777114491.5,0.0,0.0,32574.53,base_station
1777114492.0,0.0,0.0,32574.15,base_station
1777114492.5,0.0,0.0,32574.75,base_station
1777114493.0,0.0,0.0,32574.05,base_station
1777114493.5,0.0,0.0,32574.5,base_station
1777114494.0,0.0,0.0,32574.37,base_station
1777114494.5,0.0,0.0,32574.66,base_station
1777114495.0,0.0,0.0,32574.31,base_station
1777114495.5,0.0,0.0,32574.34,base_station
1777114496.0,0.0,0.0,32574.75,base_station
1777114496.5,0.0,0.0,32574.38,base_station
1777114497.0,0.0,0.0,32574.15,base_station
1777114497.5,0.0,0.0,32574.55,base_station
1777114498.0,0.0,0.0,32574.31,base_station
1777114498.5,0.0,0.0,32574.46,base_station
1777114499.0,0.0,0.0,32574.27,base_station
1777114499.5,0.0,0.0,32574.47,base_station
1777114500.0,0.0,0.0,32574.02,base_station
1777114500.5,0.0,0.0,32574.24,base_station
1777114501.0,0.0,0.0,32574.28,base_station
1777114501.5,0.0,0.0,32574.03,base_station
1777114502.0,0.0,0.0,32574.35,base_station
1777114502.5,0.0,0.0,32574.41,base_station
1777114503.0,0.0,0.0,32574.17,base_station
1777114503.5,0.0,0.0,32573.87,base_station
1777114504.0,0.0,0.0,32574.56,base_station
1777114504.5,0.0,0.0,32574.22,base_station
1777114505.0,0.0,0.0,32573.98,base_station
1777114505.5,0.0,0.0,32574.12,base_station
1777114506.0,0.0,0.0,32574.18,base_station
1777114506.5,0.0,0.0,32574.11,base_station
1777114507.0,0.0,0.0,32574.22,base_station
1777114507.5,0.0,0.0,32574.35,base_station
1777114508.0,0.0,0.0,32574.14,base_station
1777114508.5,0.0,0.0,32574.33,base_station
1777114509.0,0.0,0.0,32574.12,base_station
1777114509.5,0.0,0.0,32574.46,base_station
1777114510.0,0.0,0.0,32573.86,base_station
1777114510.5,0.0,0.0,32574.46,base_station
1777114511.0,0.0,0.0,32574.77,base_station
1777114511.5,0.0,0.0,32574.39,base_station
1777114512.0,0.0,0.0,32574.17,base_station
1777114512.5,0.0,0.0,32574.1,base_station
1777114513.0,0.0,0.0,32574.25,base_station
1777114513.5,0.0,0.0,32574.28,base_station
1777114514.0,0.0,0.0,32574.07,base_station
1777114514.5,0.0,0.0,32574.32,base_station
1777114515.0,0.0,0.0,32574.06,base_station
1777114515.5,0.0,0.0,32574.23,base_station
1777114516.0,0.0,0.0,32573.9,base_station
1777114516.5,0.0,0.0,32574.54,base_station
1777114517.0,0.0,0.0,32574.52,base_station
1777114517.5,0.0,0.0,32573.67,base_station
1777114518.0,0.0,0.0,32574.13,base_station
1777114518.5,0.0,0.0,32574.73,base_station
1777114519.0,0.0,0.0,32574.58,base_station
1777114519.5,0.0,0.0,32574.38,base_station
1777114520.0,0.0,0.0,32574.37,base_station
1777114520.5,0.0,0.0,32574.52,base_station
1777114521.0,0.0,0.0,32574.65,base_station
1777114521.5,0.0,0.0,32574.55,base_station
1777114522.0,0.0,0.0,32574.55,base_station
1777114522.5,0.0,0.0,32574.96,base_station
1777114523.0,0.0,0.0,32574.08,base_station
1777114523.5,0.0,0.0,32574.18,base_station
1777114524.0,0.0,0.0,32574.36,base_station
1777114524.5,0.0,0.0,32574.16,base_station
1777114525.0,0.0,0.0,32574.32,base_station
1777114525.5,0.0,0.0,32574.28,base_station
1777114526.0,0.0,0.0,32574.07,base_station
1777114526.5,0.0,0.0,32573.93,base_station
1777114527.0,0.0,0.0,32574.5,base_station
1777114527.5,0.0,0.0,32573.97,base_station
1777114528.0,0.0,0.0,32574.14,base_station
1777114528.5,0.0,0.0,32574.25,base_station
1777114529.0,0.0,0.0,32573.99,base_station
1777114529.5,0.0,0.0,32574.81,base_station
1777114530.0,0.0,0.0,32573.93,base_station
1777114530.5,0.0,0.0,32574.02,base_station
1777114531.0,0.0,0.0,32574.48,base_station
1777114531.5,0.0,0.0,32574.36,base_station
1777114532.0,0.0,0.0,32574.18,base_station
1777114532.5,0.0,0.0,32574.35,base_station
1777114533.0,0.0,0.0,32574.51,base_station
1777114533.5,0.0,0.0,32574.2,base_station
1777114534.0,0.0,0.0,32573.64,base_station
1777114534.5,0.0,0.0,32574.66,base_station
1777114535.0,0.0,0.0,32573.99,base_station
1777114535.5,0.0,0.0,32574.22,base_station
1777114536.0,0.0,0.0,32574.29,base_station
1777114536.5,0.0,0.0,32574.62,base_station
1777114537.0,0.0,0.0,32574.37,base_station
1777114537.5,0.0,0.0,32573.8,base_station
1777114538.0,0.0,0.0,32574.0,base_station
1777114538.5,0.0,0.0,32573.96,base_station
1777114539.0,0.0,0.0,32574.09,base_station
1777114539.5,0.0,0.0,32573.41,base_station
1777114540.0,0.0,0.0,32574.14,base_station
1777114540.5,0.0,0.0,32573.94,base_station
1777114541.0,0.0,0.0,32573.82,base_station
1777114541.5,0.0,0.0,32574.37,base_station
1777114542.0,0.0,0.0,32574.33,base_station
1777114542.5,0.0,0.0,32573.91,base_station
1777114543.0,0.0,0.0,32573.61,base_station
1777114543.5,0.0,0.0,32574.16,base_station
1777114544.0,0.0,0.0,32574.04,base_station
1777114544.5,0.0,0.0,32574.53,base_station
1777114545.0,0.0,0.0,32574.15,base_station
1777114545.5,0.0,0.0,32574.84,base_station
1777114546.0,0.0,0.0,32574.16,base_station
1777114546.5,0.0,0.0,32574.34,base_station
1777114547.0,0.0,0.0,32573.71,base_station
1777114547.5,0.0,0.0,32574.12,base_station
1777114548.0,0.0,0.0,32574.07,base_station
1777114548.5,0.0,0.0,32574.12,base_station
1777114549.0,0.0,0.0,32573.72,base_station
1777114549.5,0.0,0.0,32574.06,base_station
